booking_id,customer_id,cancellation_probability_pct,risk_level,priority,intervention_type,recommended_action,business_objective
UNKNOWN,UNKNOWN,52.51,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.45,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.85,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,42.86,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,55.36,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.33,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.59,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.77,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.03,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.95,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,57.24,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.79,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.72,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.3,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.49,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,54.16,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.0,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,54.58,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.95,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.16,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.87,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.68,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.89,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,43.6,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.62,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,56.8,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.28,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.11,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.79,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,44.76,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.68,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,54.83,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.45,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.77,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,43.99,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.74,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.89,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.29,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,54.03,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.12,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.04,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.3,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,44.84,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.0,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,41.15,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.72,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.07,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.38,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,56.3,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.51,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.91,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.05,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.1,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.48,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.05,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,54.8,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.9,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.9,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.26,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.87,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.03,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.34,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.62,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.27,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.87,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.97,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.55,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.94,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.72,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.14,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.46,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.37,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.11,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.29,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.51,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.86,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.49,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.69,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.26,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.78,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.89,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.0,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.28,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.68,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.69,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.6,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.75,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.94,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.13,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.22,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.72,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,46.69,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,52.96,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.98,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.51,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.37,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.84,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,50.87,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,42.59,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.7,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,48.71,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,51.26,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,53.08,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,47.31,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.27,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,45.1,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.15,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.11,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
UNKNOWN,UNKNOWN,49.24,MEDIUM,MEDIUM,Travel reminder,Send automated reminder closer to travel date.,Keep customer engaged and reduce avoidable cancellations.
