customer_id,seat_count,ticket_price,total_amount,payment_method,route_id,vehicle_type,total_seats,distance_km,base_fare,lead_time_days,booking_month,travel_month,booking_day_of_week,travel_day_of_week,booking_hour,travel_hour,price_per_seat,distance_category,is_cancelled
CUST03619,4,856.02,3424.08,CASH,R008,CAB,6,284,827.65,16,7,7,6,1,0,22,856.02,Medium,0
CUST00463,2,1397.45,2794.9,NETBANKING,R003,CAB,6,537,1539.27,50,2,4,6,0,0,9,1397.45,Long,0
CUST00703,1,408.05,408.05,WALLET,R021,BUS,30,110,343.17,25,2,3,2,6,0,17,408.05,Medium,0
CUST01763,1,1667.23,1667.23,CASH,R003,BIKE,1,537,1539.27,32,7,8,4,1,0,13,1667.23,Long,0
CUST01214,5,1722.06,8610.3,WALLET,R011,BUS,45,531,1605.83,10,7,7,6,2,0,6,1722.06,Long,0
CUST04695,2,1545.81,3091.62,CASH,R004,CAB,5,618,1342.88,46,3,5,6,3,0,17,1545.81,Very Long,0
CUST00214,1,777.29,777.29,UPI,R028,BIKE,1,242,810.65,37,10,11,2,4,0,12,777.29,Medium,0
CUST00077,5,1086.04,5430.2,WALLET,R005,BUS,30,389,1090.98,51,11,1,4,6,0,16,1086.04,Long,0
CUST04442,2,1036.85,2073.7,NETBANKING,R012,CAB,6,370,938.58,42,4,6,2,2,0,21,1036.85,Long,0
CUST02677,3,944.33,2832.99,NETBANKING,R028,CAB,5,242,810.65,4,5,5,0,4,0,11,944.3299999999999,Medium,0
CUST03982,4,1021.18,4084.72,WALLET,R002,CAB,4,370,1006.8,49,6,8,4,4,0,12,1021.18,Long,0
CUST03576,1,396.6,396.6,NETBANKING,R029,CAB,6,173,436.21,37,2,3,1,3,0,8,396.6,Medium,0
CUST00394,3,744.11,2232.33,NETBANKING,R022,AUTO,3,278,780.99,58,7,9,6,1,0,5,744.11,Medium,0
CUST03680,3,843.24,2529.72,WALLET,R023,CAB,6,385,883.19,18,12,1,0,4,0,5,843.2399999999999,Long,0
CUST04237,1,642.17,642.17,CASH,R006,BIKE,1,180,630.68,38,3,4,4,0,0,20,642.17,Medium,0
CUST01481,2,1883.86,3767.72,CARD,R026,CAB,5,546,1725.95,19,1,2,5,3,0,19,1883.86,Long,0
CUST00598,5,1452.11,7260.55,WALLET,R018,BUS,45,448,1294.44,44,2,3,6,1,0,12,1452.1100000000001,Long,1
CUST03970,2,1243.92,2487.84,CASH,R001,BUS,50,384,1072.45,54,4,5,1,6,0,14,1243.92,Long,0
CUST02294,1,886.74,886.74,NETBANKING,R019,BIKE,1,332,952.53,60,8,10,0,4,0,17,886.74,Long,0
CUST01574,3,1237.46,3712.38,WALLET,R018,CAB,4,448,1294.44,6,9,9,2,1,0,22,1237.46,Long,0
CUST04542,1,2325.43,2325.43,CARD,R007,BIKE,1,636,1980.46,12,12,1,6,4,0,17,2325.43,Very Long,0
CUST04687,1,413.75,413.75,CARD,R013,AUTO,3,147,405.2,37,1,2,5,0,0,19,413.75,Medium,0
CUST01191,5,1160.8,5804.0,UPI,R001,BUS,30,384,1072.45,22,8,8,6,0,0,17,1160.8,Long,0
CUST01547,1,865.76,865.76,NETBANKING,R028,CAB,5,242,810.65,15,10,10,0,1,0,17,865.76,Medium,0
CUST02060,3,1142.14,3426.42,WALLET,R005,AUTO,3,389,1090.98,2,9,9,2,4,0,20,1142.14,Long,0
CUST00384,3,390.51,1171.53,WALLET,R030,AUTO,3,112,391.56,55,4,6,0,6,0,6,390.51,Medium,0
CUST01473,3,464.81,1394.43,CARD,R015,CAB,6,133,405.08,50,8,10,2,3,0,20,464.81,Medium,0
CUST01181,3,1094.35,3283.05,CASH,R002,AUTO,3,370,1006.8,20,6,7,1,0,0,16,1094.3500000000001,Long,1
CUST03041,3,928.62,2785.86,WALLET,R002,AUTO,3,370,1006.8,53,11,1,4,1,0,9,928.62,Long,1
CUST01240,1,816.35,816.35,CASH,R022,BIKE,1,278,780.99,39,8,9,3,0,0,14,816.35,Medium,0
CUST04089,3,633.49,1900.47,UPI,R014,CAB,4,201,589.52,54,3,5,4,2,0,10,633.49,Medium,0
CUST00598,2,1134.72,2269.44,NETBANKING,R027,AUTO,3,599,1178.25,6,1,1,1,0,0,6,1134.72,Long,0
CUST02599,2,755.73,1511.46,CARD,R028,AUTO,3,242,810.65,19,6,7,0,5,0,21,755.73,Medium,1
CUST01000,2,906.86,1813.72,CARD,R028,BUS,45,242,810.65,7,4,4,4,4,0,21,906.86,Medium,0
CUST03234,4,2065.14,8260.56,CASH,R007,BUS,30,636,1980.46,53,2,4,3,0,0,12,2065.14,Very Long,1
CUST02440,1,1059.83,1059.83,NETBANKING,R005,BIKE,1,389,1090.98,7,8,8,1,1,0,6,1059.83,Long,0
CUST00762,1,733.49,733.49,CARD,R028,BIKE,1,242,810.65,3,11,11,1,4,0,12,733.49,Medium,0
CUST03422,1,991.74,991.74,UPI,R002,BUS,40,370,1006.8,45,2,3,3,6,0,20,991.74,Long,0
CUST02260,2,894.65,1789.3,CASH,R012,AUTO,3,370,938.58,3,11,11,6,2,0,5,894.65,Long,0
CUST00290,1,449.16,449.16,CASH,R015,BIKE,1,133,405.08,8,11,11,0,1,0,11,449.16,Medium,0
CUST03191,3,874.56,2623.68,WALLET,R010,AUTO,3,305,781.03,4,3,3,2,6,0,10,874.56,Long,0
CUST00650,3,1081.35,3244.05,CASH,R001,BUS,30,384,1072.45,1,8,8,6,0,0,17,1081.3500000000001,Long,0
CUST00083,5,903.6,4518.0,CARD,R010,BUS,40,305,781.03,34,12,1,5,4,0,11,903.6,Long,0
CUST04050,2,922.0,1844.0,WALLET,R022,BUS,45,278,780.99,57,8,10,0,1,0,22,922.0,Medium,0
CUST02472,1,400.23,400.23,CASH,R029,BIKE,1,173,436.21,27,10,11,0,6,0,8,400.23,Medium,0
CUST04838,4,1963.59,7854.36,WALLET,R026,CAB,5,546,1725.95,33,1,2,5,3,0,19,1963.59,Long,0
CUST02449,1,624.12,624.12,WALLET,R006,BIKE,1,180,630.68,18,4,5,1,5,0,6,624.12,Medium,0
CUST02908,3,1414.14,4242.42,NETBANKING,R004,CAB,4,618,1342.88,46,5,6,5,2,0,9,1414.14,Very Long,0
CUST00167,1,1880.68,1880.68,WALLET,R026,BIKE,1,546,1725.95,35,7,8,1,1,0,17,1880.68,Long,0
CUST01260,3,389.94,1169.82,NETBANKING,R021,CAB,5,110,343.17,24,11,12,0,3,0,18,389.94,Medium,1
CUST02421,5,322.12,1610.6,UPI,R021,BUS,30,110,343.17,12,3,3,1,6,0,17,322.12,Medium,0
CUST00076,3,606.28,1818.84,CARD,R014,AUTO,3,201,589.52,6,12,12,2,1,0,21,606.28,Medium,0
CUST02918,1,686.64,686.64,NETBANKING,R014,CAB,5,201,589.52,60,9,11,3,0,0,22,686.64,Medium,0
CUST03727,3,1141.57,3424.71,CARD,R027,AUTO,3,599,1178.25,24,12,1,4,0,0,6,1141.57,Long,0
CUST03782,2,1508.42,3016.84,UPI,R011,BUS,30,531,1605.83,5,6,6,5,3,0,8,1508.42,Long,1
CUST00243,2,1244.63,2489.26,UPI,R001,AUTO,3,384,1072.45,52,6,7,6,2,0,13,1244.63,Long,0
CUST04461,3,422.97,1268.91,WALLET,R015,CAB,6,133,405.08,21,2,3,4,4,0,7,422.97,Medium,0
CUST00593,2,1429.84,2859.68,NETBANKING,R018,BUS,40,448,1294.44,36,4,6,0,1,0,22,1429.84,Long,0
CUST02436,5,875.19,4375.95,CASH,R008,BUS,50,284,827.65,55,5,6,0,6,0,17,875.1899999999999,Medium,0
CUST04236,4,764.62,3058.48,CARD,R028,CAB,5,242,810.65,40,9,10,3,1,0,17,764.62,Medium,0
CUST01462,4,1587.51,6350.04,NETBANKING,R016,CAB,4,523,1357.24,28,1,2,6,6,0,12,1587.51,Long,0
CUST01784,1,799.72,799.72,CARD,R022,BIKE,1,278,780.99,42,4,5,3,3,0,7,799.72,Medium,0
CUST00266,1,1775.99,1775.99,CARD,R003,BIKE,1,537,1539.27,24,11,12,4,0,0,18,1775.99,Long,0
CUST04388,3,1324.58,3973.74,UPI,R004,BUS,45,618,1342.88,59,1,3,4,0,0,22,1324.58,Very Long,1
CUST04893,1,944.86,944.86,CASH,R008,AUTO,3,284,827.65,34,4,5,2,1,0,20,944.86,Medium,0
CUST02870,1,1223.11,1223.11,UPI,R005,BUS,30,389,1090.98,52,11,1,3,6,0,16,1223.11,Long,0
CUST00970,1,1152.97,1152.97,UPI,R025,AUTO,3,329,1065.62,9,8,8,5,0,0,22,1152.97,Long,1
CUST04418,3,899.84,2699.52,UPI,R008,CAB,4,284,827.65,41,1,3,2,1,0,16,899.84,Medium,0
CUST02999,1,427.84,427.84,WALLET,R013,BUS,40,147,405.2,57,10,12,0,1,0,11,427.84,Medium,0
CUST04186,2,1924.89,3849.78,UPI,R026,CAB,4,546,1725.95,11,11,11,6,3,0,22,1924.89,Long,0
CUST02983,2,1204.24,2408.48,UPI,R025,CAB,6,329,1065.62,35,10,11,5,5,0,15,1204.24,Long,0
CUST02975,2,1022.13,2044.26,NETBANKING,R001,AUTO,3,384,1072.45,43,6,7,1,2,0,13,1022.13,Long,0
CUST03826,4,1973.04,7892.16,NETBANKING,R007,CAB,5,636,1980.46,31,5,6,2,5,0,5,1973.04,Very Long,0
CUST02909,3,865.02,2595.06,CASH,R008,CAB,6,284,827.65,36,6,7,0,1,0,22,865.02,Medium,0
CUST01311,3,1265.98,3797.94,WALLET,R004,BUS,45,618,1342.88,3,4,4,0,3,0,20,1265.98,Very Long,0
CUST03221,3,1256.18,3768.54,WALLET,R027,AUTO,3,599,1178.25,25,12,1,3,0,0,6,1256.18,Long,0
CUST00001,5,1502.47,7512.35,UPI,R018,BUS,50,448,1294.44,4,3,3,2,6,0,11,1502.47,Long,0
CUST03077,4,561.61,2246.44,CARD,R014,CAB,5,201,589.52,42,9,11,0,0,0,22,561.61,Medium,0
CUST02763,1,608.9,608.9,CARD,R014,BIKE,1,201,589.52,13,7,7,0,6,0,22,608.9,Medium,0
CUST00792,2,1611.05,3222.1,NETBANKING,R016,CAB,4,523,1357.24,60,4,6,6,3,0,22,1611.05,Long,1
CUST00359,2,324.83,649.66,CASH,R021,BUS,30,110,343.17,12,3,3,1,6,0,17,324.83,Medium,0
CUST04521,4,1172.39,4689.56,WALLET,R002,CAB,4,370,1006.8,14,8,8,4,4,0,12,1172.39,Long,0
CUST02685,3,1473.37,4420.11,NETBANKING,R004,CAB,5,618,1342.88,52,12,2,0,3,0,13,1473.37,Very Long,0
CUST00069,3,1352.42,4057.26,CARD,R020,AUTO,3,422,1269.64,16,10,10,4,6,0,21,1352.42,Long,0
CUST04928,3,919.3,2757.9,CASH,R008,CAB,5,284,827.65,21,10,11,1,1,0,9,919.3000000000001,Medium,0
CUST03803,3,750.54,2251.62,NETBANKING,R010,AUTO,3,305,781.03,55,7,8,6,5,0,22,750.54,Long,0
CUST03884,4,775.22,3100.88,WALLET,R008,BUS,50,284,827.65,18,7,8,2,6,0,14,775.22,Medium,0
CUST02917,3,1028.7,3086.1,WALLET,R023,AUTO,3,385,883.19,48,7,9,2,1,0,20,1028.7,Long,0
CUST02165,1,1109.94,1109.94,NETBANKING,R012,AUTO,3,370,938.58,19,7,7,4,2,0,20,1109.94,Long,0
CUST03831,2,1022.33,2044.66,WALLET,R019,AUTO,3,332,952.53,56,4,5,2,2,0,9,1022.33,Long,0
CUST01060,1,960.63,960.63,CASH,R002,BUS,50,370,1006.8,40,5,6,4,2,0,13,960.63,Long,0
CUST03782,1,962.54,962.54,UPI,R002,CAB,4,370,1006.8,29,7,8,3,4,0,12,962.54,Long,0
CUST00963,1,1259.9,1259.9,CASH,R024,BIKE,1,544,1374.49,11,7,8,4,1,0,8,1259.9,Long,0
CUST02829,3,691.62,2074.86,CARD,R014,AUTO,3,201,589.52,30,11,12,6,1,0,21,691.62,Medium,0
CUST03364,1,920.66,920.66,CARD,R008,BIKE,1,284,827.65,32,12,1,6,3,0,15,920.66,Medium,0
CUST01383,2,380.45,760.9,UPI,R015,CAB,5,133,405.08,38,5,6,2,5,0,7,380.45,Medium,0
CUST02087,1,2253.7,2253.7,UPI,R007,BIKE,1,636,1980.46,9,7,7,4,6,0,7,2253.7,Very Long,0
CUST00962,1,372.76,372.76,NETBANKING,R030,AUTO,3,112,391.56,36,4,6,5,6,0,6,372.76,Medium,1
CUST03044,4,895.5,3582.0,WALLET,R008,CAB,4,284,827.65,49,8,9,1,1,0,21,895.5,Medium,1
CUST01509,4,887.42,3549.68,NETBANKING,R023,CAB,5,385,883.19,34,5,6,1,0,0,13,887.42,Long,0
CUST00543,3,1098.85,3296.55,CASH,R005,AUTO,3,389,1090.98,43,6,7,4,5,0,5,1098.8500000000001,Long,0
CUST04738,1,1069.61,1069.61,UPI,R012,BUS,50,370,938.58,26,9,9,1,6,0,20,1069.61,Long,1
CUST02506,1,706.95,706.95,CARD,R022,BIKE,1,278,780.99,13,5,5,4,3,0,7,706.95,Medium,0
CUST00712,4,1756.17,7024.68,CASH,R011,BUS,30,531,1605.83,60,4,6,6,3,0,8,1756.17,Long,0
CUST01131,1,420.62,420.62,CARD,R013,BUS,30,147,405.2,21,9,10,5,5,0,8,420.62,Medium,0
CUST01772,5,1045.86,5229.3,UPI,R009,BUS,50,292,894.23,14,2,2,5,5,0,14,1045.8600000000001,Medium,1
CUST04546,2,1502.14,3004.28,CASH,R024,BUS,50,544,1374.49,50,7,9,5,6,0,21,1502.14,Long,0
CUST01660,3,377.21,1131.63,CARD,R021,BUS,30,110,343.17,48,2,3,0,6,0,17,377.21000000000004,Medium,0
CUST01126,2,1687.23,3374.46,CARD,R003,AUTO,3,537,1539.27,31,10,11,6,2,0,17,1687.23,Long,0
CUST04900,2,1575.86,3151.72,WALLET,R004,CAB,4,618,1342.88,4,8,8,6,3,0,13,1575.86,Very Long,0
CUST01442,2,989.05,1978.1,CASH,R009,BUS,50,292,894.23,6,2,2,6,5,0,14,989.05,Medium,0
CUST03242,1,1093.2,1093.2,CARD,R001,AUTO,3,384,1072.45,8,7,7,1,2,0,13,1093.2,Long,0
CUST01338,1,592.04,592.04,WALLET,R017,BIKE,1,322,615.32,8,10,10,1,2,0,14,592.04,Long,0
CUST00277,2,1228.22,2456.44,UPI,R005,AUTO,3,389,1090.98,27,2,3,3,2,0,8,1228.22,Long,0
CUST04315,1,1019.83,1019.83,UPI,R005,BUS,30,389,1090.98,39,12,1,2,6,0,16,1019.83,Long,0
CUST04558,2,1575.02,3150.04,UPI,R026,CAB,4,546,1725.95,9,2,2,3,5,0,8,1575.02,Long,0
CUST01344,1,410.38,410.38,CASH,R029,BIKE,1,173,436.21,29,6,7,6,0,0,10,410.38,Medium,0
CUST02847,1,1215.12,1215.12,CASH,R027,BIKE,1,599,1178.25,49,4,6,3,3,0,16,1215.12,Long,0
CUST04974,2,312.66,625.32,WALLET,R021,CAB,5,110,343.17,48,10,12,4,3,0,18,312.66,Medium,0
CUST02905,3,330.31,990.93,CARD,R021,CAB,5,110,343.17,25,11,12,6,3,0,18,330.31,Medium,0
CUST00084,3,733.52,2200.56,CASH,R006,AUTO,3,180,630.68,30,6,7,2,4,0,10,733.52,Medium,0
CUST04011,2,665.75,1331.5,UPI,R014,BUS,45,201,589.52,7,11,11,0,0,0,21,665.75,Medium,0
CUST03488,2,912.98,1825.96,WALLET,R002,AUTO,3,370,1006.8,6,7,7,1,0,0,16,912.98,Long,0
CUST02855,2,1386.3,2772.6,CASH,R027,CAB,6,599,1178.25,41,11,12,4,3,0,21,1386.3,Long,1
CUST01288,1,1175.88,1175.88,CASH,R027,BIKE,1,599,1178.25,43,9,10,6,0,0,6,1175.88,Long,0
CUST02920,1,1086.04,1086.04,CASH,R001,BIKE,1,384,1072.45,19,7,7,4,2,0,20,1086.04,Long,0
CUST04638,1,1525.94,1525.94,NETBANKING,R024,BIKE,1,544,1374.49,13,2,2,5,4,0,17,1525.94,Long,0
CUST03625,2,395.3,790.6,UPI,R021,AUTO,3,110,343.17,47,12,2,3,1,0,10,395.3,Medium,0
CUST04581,2,870.57,1741.14,NETBANKING,R022,BUS,45,278,780.99,52,8,10,5,1,0,22,870.57,Medium,0
CUST00497,1,2245.38,2245.38,UPI,R007,BIKE,1,636,1980.46,9,7,7,4,6,0,7,2245.38,Very Long,0
CUST04053,1,332.41,332.41,CARD,R021,CAB,5,110,343.17,50,9,11,2,3,0,17,332.41,Medium,0
CUST03452,1,387.87,387.87,CASH,R013,BIKE,1,147,405.2,18,2,3,2,6,0,6,387.87,Medium,1
CUST04437,3,1082.89,3248.67,CARD,R025,CAB,5,329,1065.62,21,2,2,4,4,0,18,1082.89,Long,0
CUST00149,1,601.66,601.66,CARD,R017,CAB,6,322,615.32,14,11,12,0,0,0,15,601.66,Long,0
CUST00157,2,1607.47,3214.94,WALLET,R004,CAB,5,618,1342.88,2,2,2,1,3,0,13,1607.47,Very Long,1
CUST03722,3,1456.05,4368.15,CASH,R004,CAB,4,618,1342.88,8,8,8,2,3,0,13,1456.05,Very Long,0
CUST04258,2,1001.62,2003.24,UPI,R005,AUTO,3,389,1090.98,32,6,7,1,5,0,5,1001.62,Long,0
CUST04797,1,1382.32,1382.32,UPI,R004,CAB,5,618,1342.88,29,4,5,2,3,0,17,1382.32,Very Long,1
CUST00442,2,777.16,1554.32,CASH,R008,BUS,50,284,827.65,27,6,6,0,6,0,17,777.16,Medium,1
CUST01219,1,829.9,829.9,CARD,R008,CAB,6,284,827.65,42,3,5,6,6,0,5,829.9,Medium,0
CUST02473,1,421.62,421.62,NETBANKING,R029,CAB,6,173,436.21,53,9,11,4,1,0,8,421.62,Medium,0
CUST00975,2,564.61,1129.22,NETBANKING,R017,BUS,50,322,615.32,3,4,4,4,0,0,10,564.61,Long,0
CUST03888,4,982.4,3929.6,WALLET,R008,BUS,50,284,827.65,59,4,6,3,6,0,17,982.4,Medium,0
CUST02303,1,647.68,647.68,CASH,R006,BIKE,1,180,630.68,24,2,3,0,3,0,13,647.68,Medium,0
CUST04526,1,1191.52,1191.52,NETBANKING,R027,BIKE,1,599,1178.25,5,10,10,2,0,0,6,1191.52,Long,0
CUST02087,3,1210.71,3632.13,CARD,R027,CAB,6,599,1178.25,24,11,12,0,3,0,21,1210.71,Long,0
CUST03129,4,900.07,3600.28,NETBANKING,R022,BUS,45,278,780.99,17,9,10,5,1,0,22,900.07,Medium,0
CUST04737,2,364.9,729.8,UPI,R015,AUTO,3,133,405.08,30,2,3,1,3,0,16,364.9,Medium,0
CUST04605,1,366.33,366.33,UPI,R030,BIKE,1,112,391.56,50,5,6,6,0,0,8,366.33,Medium,0
CUST00340,2,1175.34,2350.68,WALLET,R018,BUS,40,448,1294.44,3,5,6,5,1,0,22,1175.34,Long,1
CUST03407,1,596.22,596.22,NETBANKING,R017,BIKE,1,322,615.32,36,4,5,4,5,0,8,596.22,Long,0
CUST01556,1,1141.92,1141.92,UPI,R005,AUTO,3,389,1090.98,49,7,9,4,4,0,20,1141.92,Long,0
CUST04005,1,943.46,943.46,NETBANKING,R009,BUS,45,292,894.23,35,5,7,3,3,0,9,943.46,Medium,0
CUST02103,1,581.13,581.13,UPI,R017,BUS,40,322,615.32,29,8,9,6,0,0,5,581.13,Long,0
CUST03683,1,1046.1,1046.1,UPI,R002,CAB,4,370,1006.8,22,5,6,4,5,0,20,1046.1,Long,0
CUST03937,2,1204.48,2408.96,CARD,R018,AUTO,3,448,1294.44,27,5,6,0,6,0,19,1204.48,Long,0
CUST04114,1,582.69,582.69,NETBANKING,R006,BIKE,1,180,630.68,22,3,4,6,0,0,20,582.69,Medium,0
CUST03682,5,981.73,4908.65,CARD,R008,BUS,30,284,827.65,24,2,2,1,4,0,10,981.7299999999999,Medium,0
CUST02579,4,772.14,3088.56,UPI,R028,CAB,5,242,810.65,52,9,10,5,1,0,17,772.14,Medium,0
CUST02595,4,1295.51,5182.04,CASH,R016,CAB,4,523,1357.24,2,6,6,1,3,0,22,1295.51,Long,0
CUST00236,3,855.83,2567.49,CASH,R008,CAB,4,284,827.65,44,1,3,6,1,0,16,855.8299999999999,Medium,0
CUST00017,4,559.27,2237.08,UPI,R017,CAB,4,322,615.32,17,4,5,0,3,0,22,559.27,Long,0
CUST03612,1,1286.86,1286.86,CARD,R001,AUTO,3,384,1072.45,22,7,8,5,6,0,16,1286.86,Long,0
CUST00325,4,846.81,3387.24,WALLET,R009,BUS,45,292,894.23,39,5,7,6,3,0,9,846.81,Medium,0
CUST01288,1,1502.74,1502.74,WALLET,R003,BIKE,1,537,1539.27,60,10,12,3,0,0,18,1502.74,Long,0
CUST01417,1,1351.4,1351.4,CASH,R027,BIKE,1,599,1178.25,28,1,2,0,0,0,5,1351.4,Long,0
CUST03720,3,1258.41,3775.23,WALLET,R018,AUTO,3,448,1294.44,5,7,7,2,0,0,19,1258.41,Long,0
CUST00791,1,564.42,564.42,WALLET,R017,AUTO,3,322,615.32,2,8,8,3,5,0,20,564.42,Long,0
CUST01316,1,611.12,611.12,CASH,R017,AUTO,3,322,615.32,28,1,2,0,0,0,16,611.12,Long,0
CUST04273,1,461.2,461.2,CASH,R015,BUS,50,133,405.08,2,8,8,2,4,0,11,461.2,Medium,0
CUST00080,3,918.7,2756.1,UPI,R023,AUTO,3,385,883.19,32,8,9,4,1,0,20,918.6999999999999,Long,1
CUST01518,3,469.22,1407.66,CASH,R029,CAB,6,173,436.21,2,11,11,6,1,0,8,469.22,Medium,0
CUST04994,5,441.36,2206.8,NETBANKING,R030,BUS,40,112,391.56,5,7,7,0,5,0,7,441.36,Medium,1
CUST04184,1,1335.51,1335.51,UPI,R004,BUS,45,618,1342.88,37,3,4,1,3,0,20,1335.51,Very Long,0
CUST02489,1,869.36,869.36,CASH,R019,AUTO,3,332,952.53,21,5,5,2,2,0,9,869.36,Long,0
CUST00207,5,608.73,3043.65,WALLET,R017,BUS,40,322,615.32,3,9,9,4,0,0,5,608.73,Long,1
CUST03013,2,1540.46,3080.92,WALLET,R016,AUTO,3,523,1357.24,60,10,12,2,6,0,15,1540.46,Long,0
CUST02737,2,1757.43,3514.86,CASH,R011,BUS,30,531,1605.83,41,5,6,4,3,0,8,1757.43,Long,0
CUST00243,1,1536.39,1536.39,CASH,R004,BUS,45,618,1342.88,29,2,3,6,0,0,22,1536.39,Very Long,0
CUST02497,1,1704.87,1704.87,WALLET,R026,BIKE,1,546,1725.95,48,3,4,3,2,0,17,1704.87,Long,0
CUST03392,1,556.82,556.82,UPI,R014,BIKE,1,201,589.52,7,6,7,3,3,0,22,556.82,Medium,0
CUST03519,4,836.68,3346.72,CARD,R022,BUS,45,278,780.99,32,9,10,4,1,0,22,836.68,Medium,0
CUST04142,1,778.41,778.41,CASH,R022,BIKE,1,278,780.99,49,5,7,5,5,0,10,778.41,Medium,0
CUST03982,3,1458.84,4376.52,CASH,R016,CAB,5,523,1357.24,43,10,11,6,0,0,5,1458.8400000000001,Long,1
CUST02543,1,1003.81,1003.81,NETBANKING,R005,BUS,40,389,1090.98,29,12,1,5,6,0,5,1003.81,Long,1
CUST04012,1,909.92,909.92,CARD,R010,BIKE,1,305,781.03,11,5,5,0,4,0,22,909.92,Long,1
CUST01145,1,613.21,613.21,CASH,R014,AUTO,3,201,589.52,2,6,6,5,0,0,14,613.21,Medium,0
CUST03853,1,1016.47,1016.47,CARD,R005,AUTO,3,389,1090.98,55,5,7,4,3,0,8,1016.47,Long,0
CUST01100,3,1293.46,3880.38,NETBANKING,R027,AUTO,3,599,1178.25,43,11,1,6,0,0,6,1293.46,Long,0
CUST02846,5,1044.91,5224.55,CARD,R023,BUS,40,385,883.19,7,6,6,6,6,0,6,1044.91,Long,0
CUST04102,5,1720.6,8603.0,CASH,R011,BUS,45,531,1605.83,24,6,7,6,2,0,6,1720.6,Long,0
CUST04852,2,1799.77,3599.54,WALLET,R003,CAB,6,537,1539.27,29,3,4,6,0,0,9,1799.77,Long,0
CUST02472,3,1226.41,3679.23,CASH,R025,AUTO,3,329,1065.62,2,7,7,5,0,0,20,1226.41,Long,0
CUST02694,1,920.27,920.27,UPI,R022,BIKE,1,278,780.99,19,9,9,2,0,0,14,920.27,Medium,0
CUST02265,4,1274.54,5098.16,CARD,R005,CAB,6,389,1090.98,35,8,9,0,0,0,20,1274.54,Long,0
CUST02044,1,1129.59,1129.59,NETBANKING,R005,AUTO,3,389,1090.98,11,3,3,5,2,0,8,1129.59,Long,1
CUST01892,3,1128.86,3386.58,WALLET,R002,AUTO,3,370,1006.8,34,6,7,1,0,0,16,1128.86,Long,0
CUST01247,1,638.34,638.34,CASH,R006,BIKE,1,180,630.68,33,2,3,5,3,0,13,638.34,Medium,1
CUST02311,1,447.77,447.77,UPI,R030,CAB,5,112,391.56,12,1,1,2,0,0,11,447.77,Medium,0
CUST04399,4,824.39,3297.56,CARD,R008,CAB,5,284,827.65,27,10,11,2,1,0,9,824.39,Medium,0
CUST00705,1,906.82,906.82,CASH,R009,AUTO,3,292,894.23,54,12,2,1,6,0,8,906.82,Medium,0
CUST01901,1,457.63,457.63,CARD,R013,BUS,40,147,405.2,26,11,12,3,1,0,11,457.63,Medium,0
CUST04358,1,1273.5,1273.5,CASH,R005,BIKE,1,389,1090.98,33,8,9,1,6,0,19,1273.5,Long,0
CUST03191,1,888.37,888.37,WALLET,R010,BIKE,1,305,781.03,18,5,5,0,4,0,11,888.37,Long,0
CUST03580,3,1013.61,3040.83,WALLET,R001,AUTO,3,384,1072.45,36,7,8,5,6,0,16,1013.61,Long,0
CUST04586,4,1765.41,7061.64,UPI,R011,BUS,50,531,1605.83,38,2,3,2,5,0,7,1765.41,Long,0
CUST01949,2,571.13,1142.26,UPI,R014,AUTO,3,201,589.52,38,5,6,4,0,0,14,571.13,Medium,0
CUST02564,3,1094.45,3283.35,UPI,R025,AUTO,3,329,1065.62,51,5,7,5,0,0,20,1094.45,Long,0
CUST04562,1,510.31,510.31,CARD,R029,BIKE,1,173,436.21,32,6,7,3,0,0,10,510.31,Medium,0
CUST02886,3,695.17,2085.51,CASH,R006,CAB,4,180,630.68,32,3,4,0,4,0,15,695.1700000000001,Medium,0
CUST01455,2,1725.94,3451.88,UPI,R026,CAB,4,546,1725.95,36,1,2,4,5,0,8,1725.94,Long,0
CUST00592,1,1264.74,1264.74,WALLET,R001,BIKE,1,384,1072.45,50,6,7,1,2,0,20,1264.74,Long,0
CUST03464,3,976.5,2929.5,WALLET,R009,BUS,45,292,894.23,12,6,7,5,3,0,9,976.5,Medium,1
CUST04251,3,2278.57,6835.71,CASH,R007,BUS,45,636,1980.46,45,5,6,2,5,0,19,2278.57,Very Long,0
CUST00850,3,2338.26,7014.78,NETBANKING,R007,CAB,5,636,1980.46,16,6,6,3,5,0,5,2338.2599999999998,Very Long,0
CUST00728,3,835.06,2505.18,CARD,R023,CAB,5,385,883.19,29,5,6,6,0,0,13,835.06,Long,0
CUST03193,3,1096.55,3289.65,NETBANKING,R027,CAB,5,599,1178.25,36,5,6,6,0,0,9,1096.55,Long,0
CUST01860,2,930.35,1860.7,CASH,R028,CAB,5,242,810.65,38,4,5,1,4,0,11,930.35,Medium,0
CUST01600,2,1208.73,2417.46,CARD,R004,BUS,45,618,1342.88,35,3,4,3,3,0,20,1208.73,Very Long,0
CUST04798,4,1156.23,4624.92,CASH,R005,CAB,5,389,1090.98,18,9,10,5,2,0,13,1156.23,Long,0
CUST01346,1,1579.96,1579.96,NETBANKING,R016,BIKE,1,523,1357.24,3,2,2,2,5,0,6,1579.96,Long,0
CUST02376,4,1631.72,6526.88,CASH,R026,CAB,4,546,1725.95,26,10,11,5,3,0,22,1631.72,Long,0
CUST01615,1,1029.29,1029.29,UPI,R019,BIKE,1,332,952.53,29,8,9,2,3,0,16,1029.29,Long,0
