customer_id,total_bookings,total_tickets,total_revenue,first_booking_date,last_booking_date,average_booking_value,average_ticket_price,lifetime_days,lifetime_months,purchase_frequency,historical_clv,monthly_revenue,projected_12_month_clv,customer_value_segment,revenue_rank,clv_rank
CUST02607,6,18,17974.35,2024-12-09,2026-07-23,2995.725,960.3433333333332,591,19.7,0.30456852791878175,17974.35,912.4035532994924,10948.84263959391,VIP,151,151
CUST04147,6,19,17955.3,2025-01-19,2026-03-09,2992.5499999999997,881.445,414,13.8,0.43478260869565216,17955.3,1301.1086956521738,15613.304347826084,VIP,152,152
CUST01884,7,20,17939.17,2025-01-21,2026-09-28,2562.738571428571,1013.9499999999999,615,20.5,0.34146341463414637,17939.17,875.0814634146341,10500.977560975609,VIP,153,153
CUST03424,7,15,17936.02,2024-12-19,2026-09-13,2562.2885714285717,960.5957142857143,633,21.1,0.33175355450236965,17936.02,850.0483412322275,10200.58009478673,VIP,154,154
CUST00699,6,15,17927.44,2024-11-20,2026-07-16,2987.9066666666663,1226.8233333333333,603,20.1,0.29850746268656714,17927.44,891.9124378109451,10702.949253731342,VIP,155,155
CUST01522,7,19,17899.55,2024-12-26,2026-11-18,2557.078571428571,938.0928571428573,692,23.066666666666666,0.30346820809248554,17899.55,775.9920520231213,9311.904624277457,VIP,156,156
CUST03668,6,14,17875.09,2025-02-15,2026-03-17,2979.181666666667,1194.3616666666667,395,13.166666666666666,0.4556962025316456,17875.09,1357.6017721518988,16291.221265822785,VIP,157,157
CUST01129,7,20,17873.73,2025-05-31,2026-10-31,2553.39,866.8128571428572,518,17.266666666666666,0.40540540540540543,17873.73,1035.158108108108,12421.897297297297,VIP,158,158
CUST00761,4,13,17847.09,2025-04-24,2026-03-19,4461.7725,1380.4275,329,10.966666666666667,0.364741641337386,17847.09,1627.3942249240122,19528.730699088148,VIP,159,159
CUST01324,5,13,17794.84,2025-02-04,2026-07-28,3558.968,1371.6740000000002,539,17.966666666666665,0.2782931354359926,17794.84,990.4363636363637,11885.236363636364,VIP,160,160
CUST04572,5,12,17784.63,2025-08-25,2026-12-17,3556.9260000000004,1371.0639999999999,479,15.966666666666667,0.31315240083507306,17784.63,1113.8599164926932,13366.318997912318,VIP,161,161
CUST00860,7,16,17758.989999999998,2025-11-04,2026-10-23,2536.9985714285713,1155.6614285714286,353,11.766666666666667,0.5949008498583569,17758.989999999998,1509.2626062322943,18111.15127478753,VIP,162,162
CUST01344,6,19,17735.0,2025-03-12,2026-02-11,2955.8333333333335,786.4633333333333,336,11.2,0.5357142857142857,17735.0,1583.482142857143,19001.785714285714,VIP,163,163
CUST01213,7,15,17706.95,2025-04-28,2026-03-13,2529.5642857142857,1129.5685714285714,319,10.633333333333333,0.658307210031348,17706.95,1665.230407523511,19982.76489028213,VIP,164,164
CUST04736,5,14,17706.91,2025-01-04,2026-09-13,3541.382,1232.0880000000002,617,20.566666666666666,0.24311183144246354,17706.91,860.9518638573744,10331.422366288492,VIP,165,165
CUST00061,7,17,17702.28,2025-02-16,2026-08-03,2528.8971428571426,1094.8128571428572,533,17.766666666666666,0.39399624765478425,17702.28,996.3759849906191,11956.51181988743,VIP,166,166
CUST02967,3,12,17684.04,2025-02-18,2025-08-10,5894.68,1303.91,173,5.766666666666667,0.5202312138728323,17684.04,3066.5965317919076,36799.15838150289,VIP,167,167
CUST04596,7,16,17648.83,2024-11-28,2026-07-15,2521.261428571429,1204.7814285714285,594,19.8,0.35353535353535354,17648.83,891.3550505050506,10696.260606060607,VIP,168,168
CUST02861,8,22,17606.06,2024-12-15,2026-09-04,2200.7575,1028.17,628,20.933333333333334,0.38216560509554137,17606.06,841.053821656051,10092.645859872613,VIP,169,169
CUST03888,6,18,17582.3,2025-04-27,2026-07-10,2930.383333333333,933.715,439,14.633333333333333,0.4100227790432802,17582.3,1201.5239179954442,14418.28701594533,VIP,170,170
CUST00212,6,18,17577.61,2025-01-27,2026-04-25,2929.601666666667,932.0766666666667,453,15.1,0.3973509933774835,17577.61,1164.0801324503311,13968.961589403974,VIP,171,171
CUST01246,6,19,17564.53,2025-01-05,2026-11-02,2927.4216666666666,1094.9766666666667,666,22.2,0.2702702702702703,17564.53,791.195045045045,9494.340540540541,VIP,172,172
CUST03113,4,11,17558.06,2025-01-14,2026-07-19,4389.515,1511.165,551,18.366666666666667,0.2177858439201452,17558.06,955.9742286751361,11471.690744101634,VIP,173,173
CUST02555,5,13,17496.59,2024-12-10,2025-12-19,3499.318,1138.1060000000002,374,12.466666666666667,0.40106951871657753,17496.59,1403.4697860962567,16841.63743315508,VIP,174,174
CUST04893,6,14,17496.21,2024-12-19,2026-04-01,2916.035,1176.7516666666668,468,15.6,0.38461538461538464,17496.21,1121.551923076923,13458.623076923075,VIP,175,175
CUST00380,6,16,17460.699999999997,2025-06-22,2026-10-20,2910.1166666666663,980.3266666666667,485,16.166666666666668,0.37113402061855666,17460.699999999997,1080.0432989690719,12960.519587628864,VIP,176,176
CUST00129,6,16,17455.9,2025-05-07,2026-11-02,2909.316666666667,1189.6133333333335,544,18.133333333333333,0.33088235294117646,17455.9,962.6415441176472,11551.698529411766,VIP,177,177
CUST01664,4,11,17455.37,2025-05-20,2026-06-30,4363.8425,1467.1075,406,13.533333333333333,0.2955665024630542,17455.37,1289.8056650246306,15477.667980295566,VIP,178,178
CUST02978,5,14,17433.21,2025-03-24,2026-11-12,3486.642,1259.026,598,19.933333333333334,0.2508361204013378,17433.21,874.5757525083611,10494.909030100334,VIP,179,179
CUST02429,5,18,17424.65,2024-12-13,2026-10-09,3484.9300000000003,964.624,665,22.166666666666668,0.22556390977443608,17424.65,786.0744360902256,9432.893233082708,VIP,180,180
CUST03579,5,13,17418.26,2025-02-25,2026-07-19,3483.6519999999996,1169.85,509,16.966666666666665,0.29469548133595286,17418.26,1026.6165029469548,12319.398035363458,VIP,181,181
CUST01742,7,20,17395.42,2024-12-03,2026-08-31,2485.06,872.7242857142857,636,21.2,0.33018867924528306,17395.42,820.538679245283,9846.464150943397,VIP,182,182
CUST02825,6,13,17372.31,2025-09-12,2026-09-23,2895.385,1244.385,376,12.533333333333333,0.4787234042553192,17372.31,1386.0885638297873,16633.062765957446,VIP,183,183
CUST02483,5,12,17326.66,2025-01-19,2026-03-15,3465.332,1435.496,420,14.0,0.35714285714285715,17326.66,1237.6185714285714,14851.422857142858,VIP,184,184
CUST04031,4,14,17324.04,2025-05-26,2026-11-13,4331.01,1205.335,536,17.866666666666667,0.22388059701492538,17324.04,969.6291044776119,11635.549253731344,VIP,185,185
CUST00252,5,17,17309.76,2025-08-27,2026-05-25,3461.9519999999998,1036.472,271,9.033333333333333,0.5535055350553506,17309.76,1916.2095940959407,22994.51512915129,VIP,186,186
CUST01018,5,13,17292.969999999998,2024-12-20,2026-01-15,3458.5939999999996,1275.1399999999999,391,13.033333333333333,0.3836317135549872,17292.969999999998,1326.8263427109973,15921.916112531968,VIP,187,187
CUST01039,7,16,17263.73,2025-04-21,2026-08-25,2466.247142857143,980.8057142857143,491,16.366666666666667,0.4276985743380855,17263.73,1054.8103869653767,12657.724643584519,VIP,188,188
CUST02651,5,14,17262.129999999997,2025-02-12,2026-09-08,3452.4259999999995,1230.348,573,19.1,0.2617801047120419,17262.129999999997,903.7764397905758,10845.317277486909,VIP,189,189
CUST00088,3,12,17259.61,2025-04-30,2026-07-13,5753.203333333334,1539.9833333333336,439,14.633333333333333,0.2050113895216401,17259.61,1179.4722095671982,14153.666514806378,VIP,190,190
CUST03967,9,16,17248.14,2025-03-06,2026-08-12,1916.46,1108.072222222222,524,17.466666666666665,0.5152671755725191,17248.14,987.48893129771,11849.867175572519,VIP,191,191
CUST01923,6,12,17243.5,2025-08-12,2026-07-25,2873.9166666666665,1432.99,347,11.566666666666666,0.5187319884726225,17243.5,1490.792507204611,17889.51008645533,VIP,192,192
CUST04925,6,16,17241.17,2025-04-23,2026-11-14,2873.528333333333,949.8866666666667,570,19.0,0.3157894736842105,17241.17,907.43,10889.16,VIP,193,193
CUST03280,5,16,17228.61,2025-07-26,2026-09-30,3445.722,1052.984,431,14.366666666666667,0.3480278422273782,17228.61,1199.207192575406,14390.486310904871,VIP,194,194
CUST01587,5,14,17224.5,2025-05-26,2026-10-11,3444.9,1351.71,503,16.766666666666666,0.29821073558648115,17224.5,1027.3061630218688,12327.673956262424,VIP,195,195
CUST00311,4,10,17221.59,2025-02-02,2026-10-21,4305.3975,1624.345,626,20.866666666666667,0.19169329073482427,17221.59,825.3158146964856,9903.789776357828,VIP,196,196
CUST03946,6,17,17213.05,2025-12-02,2026-08-19,2868.8416666666667,1025.8833333333334,260,8.666666666666666,0.6923076923076924,17213.05,1986.121153846154,23833.453846153847,VIP,197,197
CUST01669,5,11,17212.57,2025-02-17,2026-04-10,3442.514,1192.266,417,13.9,0.3597122302158273,17212.57,1238.3143884892086,14859.772661870502,VIP,198,198
CUST00341,5,12,17206.030000000002,2025-04-19,2026-09-26,3441.2060000000006,1402.034,525,17.5,0.2857142857142857,17206.030000000002,983.2017142857144,11798.420571428573,VIP,199,199
CUST02756,7,15,17175.57,2025-01-08,2026-10-24,2453.652857142857,1051.2057142857143,654,21.8,0.3211009174311926,17175.57,787.8701834862385,9454.442201834861,VIP,200,200
CUST01222,4,12,17138.6,2025-01-11,2026-07-29,4284.65,1276.415,564,18.8,0.2127659574468085,17138.6,911.627659574468,10939.531914893616,VIP,201,201
CUST04071,5,15,17125.64,2025-05-20,2026-06-03,3425.1279999999997,1160.446,379,12.633333333333333,0.395778364116095,17125.64,1355.5915567282323,16267.098680738787,VIP,202,202
CUST04452,6,13,17102.18,2024-12-16,2026-03-06,2850.3633333333332,1280.1033333333332,445,14.833333333333334,0.4044943820224719,17102.18,1152.9559550561798,13835.471460674158,VIP,203,203
CUST04433,5,13,17093.23,2025-02-10,2026-08-11,3418.6459999999997,1242.616,547,18.233333333333334,0.2742230347349177,17093.23,937.4714808043875,11249.657769652651,VIP,204,204
CUST03266,4,12,17091.96,2025-01-10,2026-05-01,4272.99,1420.3975,476,15.866666666666667,0.25210084033613445,17091.96,1077.2243697478991,12926.69243697479,VIP,205,205
CUST04782,5,14,17057.89,2025-02-08,2025-08-15,3411.578,1217.622,188,6.266666666666667,0.7978723404255319,17057.89,2722.003723404255,32664.04468085106,VIP,206,206
CUST01634,5,15,17046.79,2024-12-20,2026-07-30,3409.358,1138.358,587,19.566666666666666,0.2555366269165247,17046.79,871.2158432708688,10454.590119250426,VIP,207,207
CUST02106,8,22,17015.93,2024-12-12,2026-10-18,2126.99125,744.4962499999999,675,22.5,0.35555555555555557,17015.93,756.2635555555555,9075.162666666667,VIP,208,208
CUST01822,9,20,17015.32,2025-01-13,2026-01-30,1890.591111111111,975.6644444444444,382,12.733333333333333,0.7068062827225131,17015.32,1336.2816753926702,16035.380104712043,VIP,209,209
CUST03835,5,18,17003.3,2025-02-14,2026-06-21,3400.66,1015.7700000000001,492,16.4,0.30487804878048785,17003.3,1036.7865853658536,12441.439024390244,VIP,210,210
CUST02150,5,10,16981.86,2025-02-18,2026-08-23,3396.3720000000003,1486.118,551,18.366666666666667,0.27223230490018147,16981.86,924.6021778584392,11095.22613430127,VIP,211,211
CUST03737,11,17,16961.42,2024-11-26,2026-08-15,1541.9472727272725,1020.6654545454545,627,20.9,0.5263157894736843,16961.42,811.5511961722488,9738.614354066985,VIP,212,212
CUST01549,3,9,16958.05,2025-05-19,2025-09-08,5652.683333333333,1596.6766666666665,112,3.7333333333333334,0.8035714285714286,16958.05,4542.334821428572,54508.017857142855,VIP,213,213
CUST03061,5,15,16952.010000000002,2024-12-17,2026-09-13,3390.4020000000005,1004.068,635,21.166666666666668,0.23622047244094488,16952.010000000002,800.8823622047245,9610.588346456694,VIP,214,214
CUST00036,6,14,16944.25,2024-12-08,2026-06-19,2824.0416666666665,1231.0983333333334,558,18.6,0.3225806451612903,16944.25,910.9811827956988,10931.774193548386,VIP,215,215
CUST04678,6,15,16939.48,2024-12-26,2026-01-08,2823.2466666666664,1044.7166666666667,378,12.6,0.4761904761904762,16939.48,1344.4031746031746,16132.838095238096,VIP,216,216
CUST02339,6,15,16930.010000000002,2024-12-13,2026-10-17,2821.6683333333335,987.9266666666667,673,22.433333333333334,0.2674591381872214,16930.010000000002,754.6809806835067,9056.17176820208,VIP,217,217
CUST02350,4,9,16876.08,2025-05-24,2026-04-13,4219.02,1738.285,324,10.8,0.37037037037037035,16876.08,1562.6000000000001,18751.2,VIP,218,218
CUST00765,7,21,16867.75,2024-11-27,2026-08-11,2409.6785714285716,834.7828571428571,622,20.733333333333334,0.337620578778135,16867.75,813.5570739549839,9762.684887459807,VIP,219,219
CUST03664,9,18,16853.239999999998,2024-12-10,2026-11-01,1872.582222222222,1005.1622222222221,691,23.033333333333335,0.3907380607814761,16853.239999999998,731.6891461649782,8780.269753979737,VIP,220,220
CUST00863,7,18,16757.06,2024-12-29,2026-08-31,2393.8657142857146,953.4957142857144,610,20.333333333333332,0.3442622950819672,16757.06,824.1177049180329,9889.412459016396,VIP,221,221
CUST02858,4,14,16751.16,2025-04-18,2026-02-11,4187.79,1233.5425,299,9.966666666666667,0.4013377926421405,16751.16,1680.7183946488294,20168.620735785953,VIP,222,222
CUST04445,6,15,16742.16,2025-04-18,2026-10-08,2790.36,1155.3816666666667,538,17.933333333333334,0.3345724907063197,16742.16,933.5776951672863,11202.932342007436,VIP,223,223
CUST00983,8,15,16736.16,2025-03-06,2026-10-28,2092.02,1261.4275,601,20.033333333333335,0.39933444259567386,16736.16,835.4156405990016,10024.987687188019,VIP,224,224
CUST03137,7,17,16720.8,2025-03-11,2026-12-06,2388.6857142857143,1058.6314285714286,635,21.166666666666668,0.3307086614173228,16720.8,789.9590551181102,9479.508661417323,VIP,225,225
CUST04838,6,11,16702.78,2026-01-03,2026-10-25,2783.7966666666666,1346.28,295,9.833333333333334,0.6101694915254237,16702.78,1698.5877966101693,20383.053559322034,VIP,226,226
CUST00793,6,15,16685.11,2025-01-31,2026-10-08,2780.851666666667,1063.515,615,20.5,0.2926829268292683,16685.11,813.9078048780489,9766.893658536586,VIP,227,227
CUST00544,6,13,16673.16,2025-01-10,2026-05-27,2778.86,1093.9016666666666,502,16.733333333333334,0.3585657370517928,16673.16,996.4039840637449,11956.847808764938,VIP,228,228
CUST04767,7,14,16670.73,2024-11-24,2026-10-24,2381.532857142857,1230.207142857143,699,23.3,0.3004291845493562,16670.73,715.481974248927,8585.783690987124,VIP,229,229
CUST01494,7,18,16654.66,2025-02-10,2026-07-16,2379.2371428571428,1027.28,521,17.366666666666667,0.40307101727447214,16654.66,959.0015355086372,11508.018426103647,VIP,230,230
CUST03571,7,14,16600.7,2025-03-21,2026-10-17,2371.5285714285715,1209.1942857142858,575,19.166666666666668,0.3652173913043478,16600.7,866.1234782608695,10393.481739130435,VIP,231,231
CUST01455,9,19,16587.71,2025-02-06,2026-07-09,1843.0788888888887,960.5722222222222,518,17.266666666666666,0.5212355212355213,16587.71,960.6781853281854,11528.138223938224,VIP,232,232
CUST04275,6,18,16563.81,2025-05-10,2026-10-12,2760.635,889.88,520,17.333333333333332,0.3461538461538462,16563.81,955.6044230769232,11467.25307692308,VIP,233,233
CUST03686,6,15,16558.14,2025-08-22,2026-10-09,2759.69,1228.7116666666668,413,13.766666666666667,0.4358353510895884,16558.14,1202.770460048426,14433.245520581113,VIP,234,234
CUST04558,5,14,16556.16,2025-01-15,2026-02-19,3311.232,1094.894,400,13.333333333333334,0.375,16556.16,1241.712,14900.544,VIP,235,235
CUST03356,6,15,16553.42,2025-04-14,2026-08-28,2758.903333333333,1177.6533333333334,501,16.7,0.3592814371257485,16553.42,991.2227544910179,11894.673053892215,VIP,236,236
CUST04490,4,12,16549.6,2025-08-08,2026-05-29,4137.4,1349.6075,294,9.8,0.4081632653061224,16549.6,1688.7346938775509,20264.81632653061,VIP,237,237
CUST04964,5,14,16533.239999999998,2025-03-12,2026-02-04,3306.6479999999997,1380.44,329,10.966666666666667,0.45592705167173253,16533.239999999998,1507.5902735562308,18091.083282674772,VIP,238,238
CUST01421,6,13,16522.02,2025-01-10,2026-11-17,2753.67,1327.34,676,22.533333333333335,0.2662721893491124,16522.02,733.2257396449704,8798.708875739645,VIP,239,239
CUST00181,6,14,16510.26,2025-06-08,2026-11-11,2751.7099999999996,1300.0383333333332,521,17.366666666666667,0.345489443378119,16510.26,950.6867562380037,11408.241074856043,VIP,240,240
CUST00554,4,12,16498.2,2025-01-17,2026-10-15,4124.55,1307.91,636,21.2,0.18867924528301888,16498.2,778.2169811320755,9338.603773584906,VIP,241,241
CUST04548,6,12,16495.7,2024-11-16,2026-11-24,2749.2833333333333,1423.47,738,24.6,0.24390243902439024,16495.7,670.5569105691056,8046.682926829268,VIP,242,242
CUST02595,7,16,16484.29,2025-01-26,2026-06-19,2354.8985714285714,949.4528571428572,509,16.966666666666665,0.412573673870334,16484.29,971.569155206287,11658.829862475442,VIP,243,243
CUST01836,4,11,16472.92,2024-12-16,2026-10-17,4118.23,1407.6525000000001,670,22.333333333333332,0.17910447761194032,16472.92,737.5934328358209,8851.12119402985,VIP,244,244
CUST01653,8,16,16456.68,2025-03-11,2026-09-19,2057.085,994.5912500000001,557,18.566666666666666,0.43087971274685816,16456.68,886.3561938958708,10636.274326750448,VIP,245,245
CUST04246,4,10,16415.37,2025-02-17,2026-07-18,4103.8425,1425.1075,516,17.2,0.23255813953488372,16415.37,954.381976744186,11452.583720930232,VIP,246,246
CUST04881,3,10,16406.989999999998,2025-02-27,2026-10-30,5468.996666666666,1611.8966666666668,610,20.333333333333332,0.14754098360655737,16406.989999999998,806.9011475409835,9682.813770491803,VIP,247,247
CUST02797,4,11,16396.54,2025-02-01,2025-08-27,4099.135,1311.54,207,6.9,0.5797101449275363,16396.54,2376.3101449275364,28515.721739130437,VIP,248,248
CUST03142,5,13,16382.27,2024-12-14,2026-09-11,3276.454,1176.59,636,21.2,0.2358490566037736,16382.27,772.7485849056604,9272.983018867926,VIP,249,249
CUST03428,5,14,16372.78,2025-02-24,2026-08-09,3274.556,1026.6860000000001,531,17.7,0.2824858757062147,16372.78,925.0158192090396,11100.189830508476,VIP,250,250
CUST01513,3,12,16361.300000000001,2025-03-11,2026-03-13,5453.766666666667,1347.0866666666668,367,12.233333333333333,0.2452316076294278,16361.300000000001,1337.4359673024526,16049.23160762943,VIP,251,251
CUST04183,5,15,16359.07,2025-05-03,2026-10-23,3271.814,984.878,538,17.933333333333334,0.2788104089219331,16359.07,912.2157992565055,10946.589591078067,VIP,252,252
CUST04270,4,12,16347.970000000001,2025-11-28,2026-10-13,4086.9925000000003,1406.585,319,10.633333333333333,0.3761755485893417,16347.970000000001,1537.4266457680253,18449.119749216305,VIP,253,253
CUST00368,5,17,16327.66,2026-04-21,2026-11-06,3265.532,990.1139999999999,199,6.633333333333334,0.7537688442211055,16327.66,2461.456281407035,29537.47537688442,VIP,254,254
CUST02171,4,10,16307.9,2025-01-29,2026-08-27,4076.975,1568.01,575,19.166666666666668,0.20869565217391303,16307.9,850.846956521739,10210.163478260867,VIP,255,255
CUST03643,8,12,16303.529999999999,2024-12-04,2026-09-27,2037.9412499999999,1281.44625,662,22.066666666666666,0.36253776435045315,16303.529999999999,738.830664652568,8865.967975830816,VIP,256,256
CUST00567,6,14,16302.04,2025-01-20,2026-10-12,2717.0066666666667,1142.8616666666667,630,21.0,0.2857142857142857,16302.04,776.287619047619,9315.451428571429,VIP,257,257
CUST03180,7,17,16296.93,2025-06-02,2026-08-28,2328.132857142857,947.5157142857142,452,15.066666666666666,0.4646017699115044,16296.93,1081.6546460176992,12979.85575221239,VIP,258,258
CUST01968,6,12,16264.960000000001,2025-04-23,2026-09-27,2710.826666666667,1462.2266666666667,522,17.4,0.3448275862068966,16264.960000000001,934.7678160919542,11217.21379310345,VIP,259,259
CUST01864,5,16,16235.77,2025-11-01,2026-09-26,3247.154,1105.786,329,10.966666666666667,0.45592705167173253,16235.77,1480.465349544073,17765.584194528878,VIP,260,260
CUST03507,6,14,16222.22,2025-12-20,2026-11-28,2703.7033333333334,1062.43,343,11.433333333333334,0.5247813411078717,16222.22,1418.8530612244897,17026.236734693877,VIP,261,261
