actual_is_cancelled,cancellation_probability,predicted_cancellation,risk_level
0,0.4808927811688741,0,MEDIUM
0,0.4839982004201949,0,MEDIUM
1,0.5452866883455655,1,MEDIUM
0,0.5165716155331617,1,MEDIUM
0,0.4919916405983425,0,MEDIUM
0,0.46810786950821176,0,MEDIUM
0,0.4312992950542908,0,MEDIUM
0,0.4691474911696523,0,MEDIUM
0,0.519601745719639,1,MEDIUM
0,0.5009995320444764,1,MEDIUM
1,0.45336455938946,0,MEDIUM
0,0.4564265846627656,0,MEDIUM
0,0.5478986625928681,1,MEDIUM
0,0.4841426650235947,0,MEDIUM
1,0.5158042593539874,1,MEDIUM
0,0.4905619532259843,0,MEDIUM
1,0.5590794188709075,1,MEDIUM
0,0.5120884055391695,1,MEDIUM
0,0.5408794038560282,1,MEDIUM
0,0.5179736317527486,1,MEDIUM
0,0.46872848109480564,0,MEDIUM
0,0.48003417906389223,0,MEDIUM
0,0.5395639823789713,1,MEDIUM
0,0.49740792192307753,0,MEDIUM
0,0.46193474039623544,0,MEDIUM
0,0.47161091305561414,0,MEDIUM
0,0.48985126313735133,0,MEDIUM
0,0.45816578636109523,0,MEDIUM
0,0.5079027649153213,1,MEDIUM
0,0.5271395584616563,1,MEDIUM
0,0.547452335163611,1,MEDIUM
0,0.5145510142836967,1,MEDIUM
1,0.5645773038695605,1,MEDIUM
0,0.5267223198264108,1,MEDIUM
0,0.47366127957821663,0,MEDIUM
0,0.5481090929332058,1,MEDIUM
0,0.5227372633346231,1,MEDIUM
0,0.5138298159074255,1,MEDIUM
1,0.4857782828105951,0,MEDIUM
0,0.5451043896091491,1,MEDIUM
0,0.45314899227353894,0,MEDIUM
0,0.46965575209713634,0,MEDIUM
0,0.5090790927623087,1,MEDIUM
0,0.48642618946531596,0,MEDIUM
0,0.5153389351065174,1,MEDIUM
1,0.5355192605836367,1,MEDIUM
0,0.53393615055109,1,MEDIUM
0,0.5143274471373648,1,MEDIUM
1,0.5175911089196702,1,MEDIUM
1,0.5353817120698003,1,MEDIUM
0,0.48334323931442463,0,MEDIUM
0,0.5271698920044892,1,MEDIUM
0,0.5196911534048582,1,MEDIUM
0,0.5144870569602398,1,MEDIUM
1,0.4944813389574662,0,MEDIUM
0,0.4996516228847928,0,MEDIUM
1,0.45308378481449224,0,MEDIUM
0,0.5430524090587607,1,MEDIUM
0,0.5112488806714698,1,MEDIUM
0,0.47989772833889016,0,MEDIUM
0,0.4946732524342959,0,MEDIUM
0,0.4750007342071325,0,MEDIUM
0,0.47439871411911516,0,MEDIUM
0,0.4910630607481166,0,MEDIUM
0,0.48550016071444685,0,MEDIUM
0,0.5102801013042063,1,MEDIUM
0,0.5260935473669135,1,MEDIUM
0,0.5347281035827118,1,MEDIUM
0,0.5929958572404136,1,MEDIUM
0,0.47718021418437007,0,MEDIUM
0,0.48011312690576874,0,MEDIUM
0,0.4936345158348462,0,MEDIUM
0,0.46465564864594394,0,MEDIUM
0,0.4635263452550724,0,MEDIUM
0,0.5255870716050524,1,MEDIUM
0,0.48918234669352745,0,MEDIUM
0,0.5569811185661437,1,MEDIUM
1,0.501702913081964,1,MEDIUM
0,0.500366521403543,1,MEDIUM
0,0.5278521172169873,1,MEDIUM
0,0.5131622731988204,1,MEDIUM
0,0.42197109370964414,0,MEDIUM
0,0.5121860552541502,1,MEDIUM
0,0.5438085261162098,1,MEDIUM
0,0.5090845781858745,1,MEDIUM
0,0.5048606065571022,1,MEDIUM
0,0.4921202631400927,0,MEDIUM
0,0.5260199665310584,1,MEDIUM
0,0.4459317276968891,0,MEDIUM
0,0.5336514493340523,1,MEDIUM
0,0.48482890171882914,0,MEDIUM
0,0.46917521750290575,0,MEDIUM
0,0.5153570767521138,1,MEDIUM
0,0.5055954331254501,1,MEDIUM
0,0.5273962699555251,1,MEDIUM
0,0.4844382920172726,0,MEDIUM
0,0.495030801230205,0,MEDIUM
0,0.4729323167369443,0,MEDIUM
0,0.4840111844999993,0,MEDIUM
0,0.4563299364678071,0,MEDIUM
0,0.46943449412833965,0,MEDIUM
0,0.48775330183090554,0,MEDIUM
0,0.49912571740824463,0,MEDIUM
0,0.4960764411471014,0,MEDIUM
0,0.5348234115752011,1,MEDIUM
0,0.48238358989402,0,MEDIUM
0,0.47611775214164204,0,MEDIUM
0,0.5109133823083204,1,MEDIUM
0,0.47499244523697276,0,MEDIUM
0,0.47832870283095363,0,MEDIUM
1,0.543178366911839,1,MEDIUM
1,0.5294649308544426,1,MEDIUM
0,0.5271451175393833,1,MEDIUM
0,0.5195393280849874,1,MEDIUM
0,0.49051196824594384,0,MEDIUM
0,0.5163339609461797,1,MEDIUM
0,0.5096064081684823,1,MEDIUM
0,0.49126656204666147,0,MEDIUM
0,0.4912757427628672,0,MEDIUM
0,0.4683879023262747,0,MEDIUM
0,0.4596652972196228,0,MEDIUM
1,0.514754052381084,1,MEDIUM
0,0.45297192616151916,0,MEDIUM
0,0.5143361521358278,1,MEDIUM
0,0.5471635268694346,1,MEDIUM
0,0.4955498211402474,0,MEDIUM
0,0.564809517753351,1,MEDIUM
0,0.5221557530732545,1,MEDIUM
0,0.4940371833163285,0,MEDIUM
0,0.49327943903492094,0,MEDIUM
0,0.49070885508532136,0,MEDIUM
1,0.5127096115468665,1,MEDIUM
0,0.5234290591135009,1,MEDIUM
0,0.47639088294831583,0,MEDIUM
0,0.4229252412676862,0,MEDIUM
0,0.4597828740541745,0,MEDIUM
0,0.5329110949610466,1,MEDIUM
0,0.5345484420729799,1,MEDIUM
0,0.4777237378816644,0,MEDIUM
0,0.4718431492472694,0,MEDIUM
0,0.5181976361970809,1,MEDIUM
0,0.5184035372108392,1,MEDIUM
0,0.5023690538073389,1,MEDIUM
0,0.49990336321759193,0,MEDIUM
0,0.4735200504991141,0,MEDIUM
1,0.5094703807298986,1,MEDIUM
0,0.43127584999762786,0,MEDIUM
0,0.5089794232807655,1,MEDIUM
1,0.5048981998141169,1,MEDIUM
0,0.5029067954798028,1,MEDIUM
0,0.5116086993198662,1,MEDIUM
0,0.5257207336103271,1,MEDIUM
0,0.5221867260472826,1,MEDIUM
0,0.5091093773747638,1,MEDIUM
0,0.4175165269248078,0,MEDIUM
1,0.5521425806360386,1,MEDIUM
0,0.5354705340164928,1,MEDIUM
0,0.4902939496219917,0,MEDIUM
0,0.46652530744623993,0,MEDIUM
0,0.49720465318697454,0,MEDIUM
1,0.45295750201535534,0,MEDIUM
0,0.5629994180995203,1,MEDIUM
1,0.5501826353308524,1,MEDIUM
0,0.5194678260522549,1,MEDIUM
0,0.5239457157835801,1,MEDIUM
0,0.5079436392250697,1,MEDIUM
0,0.5352465954088894,1,MEDIUM
1,0.5053519293971269,1,MEDIUM
0,0.499797745430488,0,MEDIUM
0,0.4531346875282041,0,MEDIUM
0,0.5069545752865113,1,MEDIUM
0,0.4857747256275105,0,MEDIUM
0,0.48832929919832835,0,MEDIUM
1,0.5038577053273078,1,MEDIUM
0,0.5098864436073816,1,MEDIUM
0,0.48537890380280246,0,MEDIUM
0,0.527030160079345,1,MEDIUM
0,0.5054130784779564,1,MEDIUM
0,0.48113158700767944,0,MEDIUM
0,0.460926587111142,0,MEDIUM
0,0.45454008574558025,0,MEDIUM
0,0.46543884257298795,0,MEDIUM
0,0.5207830724624152,1,MEDIUM
0,0.4942745428623551,0,MEDIUM
0,0.49932373751845294,0,MEDIUM
0,0.47936931244360254,0,MEDIUM
0,0.5460535619848312,1,MEDIUM
0,0.5239638730215791,1,MEDIUM
0,0.45384536766196154,0,MEDIUM
0,0.4990431224794088,0,MEDIUM
1,0.5149602921429304,1,MEDIUM
1,0.5103221371205702,1,MEDIUM
1,0.5241607790934849,1,MEDIUM
0,0.5176977106671663,1,MEDIUM
1,0.4816410942593118,0,MEDIUM
0,0.4998595035323752,0,MEDIUM
0,0.4717484253913089,0,MEDIUM
0,0.42339811293295104,0,MEDIUM
0,0.48521790643050444,0,MEDIUM
0,0.5231761270396692,1,MEDIUM
0,0.4873551383435507,0,MEDIUM
0,0.5644010880966289,1,MEDIUM
0,0.4593309353104951,0,MEDIUM
0,0.531711963729894,1,MEDIUM
1,0.5222768122677356,1,MEDIUM
1,0.46874220434615543,0,MEDIUM
0,0.5017302986137017,1,MEDIUM
0,0.543657602780329,1,MEDIUM
0,0.5576277183066897,1,MEDIUM
0,0.5373331266606318,1,MEDIUM
0,0.4863483801361384,0,MEDIUM
0,0.5410545304912964,1,MEDIUM
1,0.5325899359828494,1,MEDIUM
1,0.45390277196953704,0,MEDIUM
0,0.5290330669597919,1,MEDIUM
0,0.4790630965385402,0,MEDIUM
0,0.49987386870434086,0,MEDIUM
0,0.47956861075701684,0,MEDIUM
0,0.4479177160329366,0,MEDIUM
0,0.5302782171055094,1,MEDIUM
0,0.4812009514771302,0,MEDIUM
1,0.5042983932588383,1,MEDIUM
0,0.49131471694831286,0,MEDIUM
0,0.4783279320537535,0,MEDIUM
0,0.47041951187215886,0,MEDIUM
0,0.4428775691883018,0,MEDIUM
0,0.5505782785508674,1,MEDIUM
0,0.5056547394050319,1,MEDIUM
0,0.4907134745978197,0,MEDIUM
0,0.4575289491634847,0,MEDIUM
0,0.46425997962306,0,MEDIUM
0,0.5433689936252649,1,MEDIUM
0,0.5386394667073132,1,MEDIUM
0,0.5193910851223674,1,MEDIUM
0,0.5596988286581458,1,MEDIUM
0,0.5026001370822889,1,MEDIUM
0,0.4953284697075587,0,MEDIUM
0,0.4711572833016856,0,MEDIUM
0,0.5098505802422296,1,MEDIUM
0,0.5361545736904828,1,MEDIUM
1,0.4842691952572144,0,MEDIUM
0,0.5170391379482449,1,MEDIUM
0,0.48060788314641667,0,MEDIUM
0,0.47371749957604065,0,MEDIUM
0,0.54182713368235,1,MEDIUM
0,0.5311739129066094,1,MEDIUM
0,0.5300593072092477,1,MEDIUM
1,0.5269775557066394,1,MEDIUM
0,0.5016232547434125,1,MEDIUM
0,0.4902587169147873,0,MEDIUM
1,0.527118287982191,1,MEDIUM
0,0.45639719446359944,0,MEDIUM
0,0.44596028070781596,0,MEDIUM
0,0.487167726196151,0,MEDIUM
0,0.4706103252791255,0,MEDIUM
0,0.5391736676487929,1,MEDIUM
0,0.5057128051575375,1,MEDIUM
0,0.4540669363301874,0,MEDIUM
0,0.5334419916042129,1,MEDIUM
0,0.4911294252160048,0,MEDIUM
0,0.5188642154935255,1,MEDIUM
0,0.515446050847314,1,MEDIUM
0,0.5126572992286725,1,MEDIUM
0,0.470306693785826,0,MEDIUM
0,0.45818926361587514,0,MEDIUM
0,0.4846881595675011,0,MEDIUM
0,0.5253245147169583,1,MEDIUM
0,0.474724646739897,0,MEDIUM
0,0.4749921135034054,0,MEDIUM
0,0.4881097106146158,0,MEDIUM
0,0.4794860197047732,0,MEDIUM
0,0.53071477362383,1,MEDIUM
0,0.4947043769927987,0,MEDIUM
1,0.5178043528394504,1,MEDIUM
0,0.46671148627513065,0,MEDIUM
0,0.44886141477275526,0,MEDIUM
1,0.4765541835591376,0,MEDIUM
0,0.4621776086075681,0,MEDIUM
0,0.5183477247916319,1,MEDIUM
0,0.46204825533576743,0,MEDIUM
0,0.5133802736946408,1,MEDIUM
0,0.48339546383522575,0,MEDIUM
1,0.463902039188137,0,MEDIUM
0,0.41843941924053957,0,MEDIUM
0,0.5106816148398183,1,MEDIUM
0,0.5335967164681159,1,MEDIUM
0,0.4831290013456865,0,MEDIUM
1,0.546776360839184,1,MEDIUM
0,0.5220009267819659,1,MEDIUM
0,0.532671232785723,1,MEDIUM
0,0.5451445557831696,1,MEDIUM
0,0.5101854804478418,1,MEDIUM
0,0.5145152858366685,1,MEDIUM
0,0.49961023817841893,0,MEDIUM
0,0.4922461801896775,0,MEDIUM
0,0.5316346216884745,1,MEDIUM
1,0.4596650608010626,0,MEDIUM
0,0.5106008889432639,1,MEDIUM
0,0.4726140240403709,0,MEDIUM
0,0.4949489749694188,0,MEDIUM
0,0.5304842729452339,1,MEDIUM
0,0.45830280139742335,0,MEDIUM
0,0.49649847251324297,0,MEDIUM
0,0.47531522527685205,0,MEDIUM
1,0.5201122682272851,1,MEDIUM
0,0.5050929455976051,1,MEDIUM
0,0.5136409122146482,1,MEDIUM
1,0.5579851312897904,1,MEDIUM
0,0.5009554722915619,1,MEDIUM
1,0.5185188114284339,1,MEDIUM
0,0.5105752624288683,1,MEDIUM
0,0.47055093680089527,0,MEDIUM
0,0.50957994006162,1,MEDIUM
0,0.48303788476534143,0,MEDIUM
0,0.481383124467756,0,MEDIUM
0,0.5022649141688936,1,MEDIUM
0,0.47074072026187014,0,MEDIUM
0,0.4905838981062099,0,MEDIUM
0,0.4972988116430208,0,MEDIUM
0,0.4993984964963538,0,MEDIUM
0,0.5030417196793893,1,MEDIUM
0,0.47490271134087275,0,MEDIUM
0,0.47598030743062614,0,MEDIUM
0,0.526378636733654,1,MEDIUM
0,0.5475850740284968,1,MEDIUM
0,0.5089343725259352,1,MEDIUM
0,0.4864509054016246,0,MEDIUM
0,0.49576876340969334,0,MEDIUM
0,0.5608964939349328,1,MEDIUM
0,0.47108460018231046,0,MEDIUM
0,0.47426982403616486,0,MEDIUM
0,0.49469420762876204,0,MEDIUM
0,0.5003092531227407,1,MEDIUM
0,0.5155866998971788,1,MEDIUM
0,0.512248958273998,1,MEDIUM
0,0.5154650031901367,1,MEDIUM
0,0.49335789713867667,0,MEDIUM
0,0.5036702265236402,1,MEDIUM
0,0.44141077652141003,0,MEDIUM
0,0.5340551863170926,1,MEDIUM
0,0.5361387511484051,1,MEDIUM
0,0.5119502808223301,1,MEDIUM
0,0.5682552112738067,1,MEDIUM
0,0.46081032294267227,0,MEDIUM
0,0.523461389130041,1,MEDIUM
0,0.5016078182086355,1,MEDIUM
0,0.5203872809670994,1,MEDIUM
0,0.5142900901939107,1,MEDIUM
0,0.4991694395346796,0,MEDIUM
1,0.5503180073302232,1,MEDIUM
0,0.49530791437133836,0,MEDIUM
0,0.49099014496466414,0,MEDIUM
0,0.5410736008103583,1,MEDIUM
0,0.47737345978038537,0,MEDIUM
0,0.4678176032751264,0,MEDIUM
0,0.52775570936101,1,MEDIUM
0,0.4940916955434719,0,MEDIUM
0,0.5128904362670217,1,MEDIUM
0,0.5015337042342093,1,MEDIUM
0,0.4650676014371956,0,MEDIUM
0,0.5514582388821259,1,MEDIUM
0,0.5084055290122138,1,MEDIUM
1,0.48655545367473996,0,MEDIUM
0,0.5074979496156592,1,MEDIUM
0,0.4990452333753436,0,MEDIUM
0,0.5291017026117075,1,MEDIUM
0,0.5381871236887545,1,MEDIUM
0,0.5297249016943524,1,MEDIUM
0,0.4756737029409834,0,MEDIUM
1,0.504141009295999,1,MEDIUM
0,0.5002303194065697,1,MEDIUM
0,0.4444959994967096,0,MEDIUM
1,0.47270057844071706,0,MEDIUM
0,0.5194806015115816,1,MEDIUM
0,0.5120733052022508,1,MEDIUM
0,0.5343372024409877,1,MEDIUM
0,0.4601492964814636,0,MEDIUM
1,0.412775476229568,0,MEDIUM
0,0.5370545409624752,1,MEDIUM
1,0.41513954292171457,0,MEDIUM
0,0.5382076209196958,1,MEDIUM
1,0.4744271744841105,0,MEDIUM
0,0.48071200116055096,0,MEDIUM
0,0.43636709473136825,0,MEDIUM
0,0.4817626696992169,0,MEDIUM
0,0.4941611698984507,0,MEDIUM
1,0.492687998540063,0,MEDIUM
0,0.505115551791825,1,MEDIUM
0,0.4827868371528223,0,MEDIUM
0,0.5292077691524742,1,MEDIUM
0,0.5277351916751827,1,MEDIUM
0,0.5400694453790158,1,MEDIUM
1,0.5028612469683149,1,MEDIUM
0,0.5248267165267103,1,MEDIUM
0,0.5786505818035921,1,MEDIUM
0,0.5502401038958867,1,MEDIUM
0,0.5166472430991734,1,MEDIUM
0,0.5477283706334257,1,MEDIUM
0,0.49572233807911376,0,MEDIUM
0,0.5330813434853514,1,MEDIUM
1,0.522645491374598,1,MEDIUM
0,0.48418552456554786,0,MEDIUM
0,0.47842079888767125,0,MEDIUM
1,0.47319098976266977,0,MEDIUM
1,0.46137714579451006,0,MEDIUM
0,0.520151909573361,1,MEDIUM
0,0.5425996213506472,1,MEDIUM
0,0.45018844888756965,0,MEDIUM
0,0.48347756514517026,0,MEDIUM
0,0.5260914350012297,1,MEDIUM
0,0.4831134389347071,0,MEDIUM
0,0.4614180963246137,0,MEDIUM
0,0.5746378934997965,1,MEDIUM
0,0.4913690833604734,0,MEDIUM
0,0.5240882012773751,1,MEDIUM
0,0.440845265458012,0,MEDIUM
1,0.50750776536937,1,MEDIUM
0,0.49139649536645036,0,MEDIUM
0,0.47339880538831264,0,MEDIUM
0,0.48115041039659573,0,MEDIUM
0,0.5009455453061732,1,MEDIUM
0,0.538593398601307,1,MEDIUM
0,0.5568334836022725,1,MEDIUM
0,0.45732554038972406,0,MEDIUM
0,0.5152432566536294,1,MEDIUM
0,0.5131315653939341,1,MEDIUM
1,0.481675944401915,0,MEDIUM
1,0.48447193438043196,0,MEDIUM
0,0.5282350588278086,1,MEDIUM
0,0.5166537784153119,1,MEDIUM
0,0.507417895511285,1,MEDIUM
0,0.49746406807244287,0,MEDIUM
0,0.4647864712761541,0,MEDIUM
1,0.5173371024725322,1,MEDIUM
0,0.5431267339959743,1,MEDIUM
0,0.5168358300495357,1,MEDIUM
0,0.49319875724381224,0,MEDIUM
0,0.5286845024856511,1,MEDIUM
0,0.5035759035978833,1,MEDIUM
0,0.5060207859749395,1,MEDIUM
0,0.5379576740217299,1,MEDIUM
0,0.561308400785173,1,MEDIUM
0,0.5510232020042347,1,MEDIUM
0,0.5051185361338927,1,MEDIUM
0,0.49079871169264633,0,MEDIUM
1,0.48834880173752504,0,MEDIUM
0,0.491164451385803,0,MEDIUM
0,0.5200588878933726,1,MEDIUM
0,0.49288591294034423,0,MEDIUM
1,0.4751424677837791,0,MEDIUM
0,0.5458634436302553,1,MEDIUM
0,0.5071912271797026,1,MEDIUM
0,0.5626892234157725,1,MEDIUM
0,0.5014302094424049,1,MEDIUM
0,0.4789083093930133,0,MEDIUM
0,0.525132356051794,1,MEDIUM
1,0.5291150238827736,1,MEDIUM
1,0.5326813512492498,1,MEDIUM
0,0.49856672682759784,0,MEDIUM
0,0.5450109667199404,1,MEDIUM
0,0.5490608589312413,1,MEDIUM
0,0.4810309128576267,0,MEDIUM
0,0.4722088048275492,0,MEDIUM
0,0.49965144316883636,0,MEDIUM
0,0.49463249538643284,0,MEDIUM
1,0.49140829127102953,0,MEDIUM
0,0.5345322941229892,1,MEDIUM
1,0.47616884794225717,0,MEDIUM
0,0.5192034545653033,1,MEDIUM
0,0.5214608399027542,1,MEDIUM
0,0.49700286798763327,0,MEDIUM
0,0.5092593765306223,1,MEDIUM
0,0.5135501302470953,1,MEDIUM
0,0.471371720792323,0,MEDIUM
0,0.44047915742532706,0,MEDIUM
0,0.5221477306089526,1,MEDIUM
0,0.5053192617345901,1,MEDIUM
0,0.5188782707843071,1,MEDIUM
0,0.45181510978883904,0,MEDIUM
0,0.5097832575112452,1,MEDIUM
0,0.5196834566216144,1,MEDIUM
0,0.5145176833143333,1,MEDIUM
0,0.4585561851634937,0,MEDIUM
0,0.5354385830319859,1,MEDIUM
0,0.4634166307367541,0,MEDIUM
0,0.5249879475751835,1,MEDIUM
1,0.5098565760982846,1,MEDIUM
0,0.5358833323393905,1,MEDIUM
0,0.4954369055180312,0,MEDIUM
0,0.5616461532107743,1,MEDIUM
0,0.4828167609650666,0,MEDIUM
0,0.5179189229697803,1,MEDIUM
0,0.5006637226985287,1,MEDIUM
0,0.5193978642913296,1,MEDIUM
1,0.5232233930827253,1,MEDIUM
0,0.4938025228642156,0,MEDIUM
0,0.5081340682826607,1,MEDIUM
0,0.520699461901864,1,MEDIUM
1,0.560273585908182,1,MEDIUM
0,0.5447672070405344,1,MEDIUM
0,0.5330249402313605,1,MEDIUM
0,0.43236227916506087,0,MEDIUM
0,0.47878109254182877,0,MEDIUM
0,0.5112627164859169,1,MEDIUM
1,0.4711474145709079,0,MEDIUM
0,0.4560345507084255,0,MEDIUM
0,0.5425301461104937,1,MEDIUM
0,0.5377797476822967,1,MEDIUM
1,0.5221231704295703,1,MEDIUM
1,0.5063512398375412,1,MEDIUM
1,0.47238099375870574,0,MEDIUM
0,0.47609996665731386,0,MEDIUM
0,0.39624452352340434,0,MEDIUM
0,0.5109482256920636,1,MEDIUM
0,0.4893522557038876,0,MEDIUM
0,0.4882912208820162,0,MEDIUM
1,0.45637528524194376,0,MEDIUM
0,0.5113822675530297,1,MEDIUM
0,0.46660604635025826,0,MEDIUM
0,0.49637710450803385,0,MEDIUM
1,0.5371108980081376,1,MEDIUM
0,0.5683158888354347,1,MEDIUM
0,0.5542163268542708,1,MEDIUM
0,0.5040220813566675,1,MEDIUM
1,0.5294270252515599,1,MEDIUM
0,0.49671006649736005,0,MEDIUM
0,0.4582146332980443,0,MEDIUM
0,0.49171068053730616,0,MEDIUM
0,0.5046121398562293,1,MEDIUM
0,0.518027196584764,1,MEDIUM
0,0.4570936769971184,0,MEDIUM
0,0.465222147431331,0,MEDIUM
1,0.4750259530111048,0,MEDIUM
0,0.4769042747570308,0,MEDIUM
0,0.5074035371745996,1,MEDIUM
0,0.4819066647730894,0,MEDIUM
0,0.5121163650582331,1,MEDIUM
0,0.5799777787536138,1,MEDIUM
0,0.4644579715948756,0,MEDIUM
0,0.5126750577353957,1,MEDIUM
0,0.4694383127772844,0,MEDIUM
0,0.5183124830360316,1,MEDIUM
0,0.5314333429223523,1,MEDIUM
0,0.5373211800874136,1,MEDIUM
0,0.5621852888138206,1,MEDIUM
0,0.5006701450185662,1,MEDIUM
0,0.5253081896107173,1,MEDIUM
0,0.5011592925565314,1,MEDIUM
0,0.43301309846644437,0,MEDIUM
1,0.45281786044473993,0,MEDIUM
0,0.5056223691853096,1,MEDIUM
0,0.5015016459934277,1,MEDIUM
0,0.4942091342665837,0,MEDIUM
0,0.5223235320353006,1,MEDIUM
0,0.5223724126605678,1,MEDIUM
0,0.4912310279312699,0,MEDIUM
0,0.45918828796574784,0,MEDIUM
0,0.4750647820943967,0,MEDIUM
0,0.4847223184292067,0,MEDIUM
0,0.5054255005135345,1,MEDIUM
0,0.4772482494936603,0,MEDIUM
0,0.5372092531547579,1,MEDIUM
0,0.432553256398331,0,MEDIUM
0,0.49454395599821854,0,MEDIUM
0,0.4845490054917264,0,MEDIUM
0,0.49980852876722986,0,MEDIUM
0,0.4719767059075064,0,MEDIUM
0,0.5300896436206113,1,MEDIUM
0,0.5048480882715112,1,MEDIUM
1,0.5041283381076881,1,MEDIUM
0,0.5843131024575606,1,MEDIUM
0,0.48623051547659485,0,MEDIUM
0,0.4443922109605907,0,MEDIUM
0,0.49104695207201604,0,MEDIUM
0,0.5740562855773148,1,MEDIUM
0,0.4712243868072176,0,MEDIUM
1,0.5197345303866899,1,MEDIUM
0,0.5685784209927269,1,MEDIUM
0,0.491576658024411,0,MEDIUM
0,0.4983074603901696,0,MEDIUM
0,0.5443523516702463,1,MEDIUM
0,0.5252008025343609,1,MEDIUM
0,0.4766580042803388,0,MEDIUM
0,0.5431018770231237,1,MEDIUM
0,0.47437464315256256,0,MEDIUM
0,0.5039538013624116,1,MEDIUM
0,0.5396657565940326,1,MEDIUM
0,0.4526915216619346,0,MEDIUM
0,0.48713910093664753,0,MEDIUM
0,0.5096638471826332,1,MEDIUM
0,0.5372408867759836,1,MEDIUM
0,0.4754288558468748,0,MEDIUM
0,0.5037322491099309,1,MEDIUM
0,0.5279378323613543,1,MEDIUM
0,0.49427091298416026,0,MEDIUM
0,0.5256080285295568,1,MEDIUM
0,0.48577720164982324,0,MEDIUM
0,0.5425772824054281,1,MEDIUM
1,0.47609515353147963,0,MEDIUM
0,0.4864100115230354,0,MEDIUM
1,0.5071132488122169,1,MEDIUM
0,0.47655043155544896,0,MEDIUM
0,0.5211037288685457,1,MEDIUM
0,0.5044712321573296,1,MEDIUM
0,0.4976789255564091,0,MEDIUM
0,0.501792427215562,1,MEDIUM
0,0.5566534566536976,1,MEDIUM
1,0.45687143812264175,0,MEDIUM
0,0.47109679980818414,0,MEDIUM
0,0.5199034823678435,1,MEDIUM
0,0.4583994539790992,0,MEDIUM
1,0.5069113826467657,1,MEDIUM
0,0.42351367341379453,0,MEDIUM
0,0.5245148221207919,1,MEDIUM
1,0.5294837755661301,1,MEDIUM
0,0.5416935208411641,1,MEDIUM
0,0.48425680852387154,0,MEDIUM
0,0.5088353982527096,1,MEDIUM
0,0.49990340144268725,0,MEDIUM
1,0.509255260330503,1,MEDIUM
0,0.5190253935238552,1,MEDIUM
0,0.4860640728881153,0,MEDIUM
0,0.5184978793662031,1,MEDIUM
0,0.5630907051091815,1,MEDIUM
0,0.4840424779809018,0,MEDIUM
1,0.4255245761769557,0,MEDIUM
0,0.5285530503157739,1,MEDIUM
0,0.5443129971393365,1,MEDIUM
0,0.4612283613531854,0,MEDIUM
0,0.5148934513215336,1,MEDIUM
0,0.5493078426752821,1,MEDIUM
0,0.5103691698661014,1,MEDIUM
0,0.4815973642496402,0,MEDIUM
0,0.504160548558885,1,MEDIUM
0,0.53170156535818,1,MEDIUM
1,0.5411544087657849,1,MEDIUM
1,0.43829099646560654,0,MEDIUM
0,0.5439149473320811,1,MEDIUM
0,0.5195613441512,1,MEDIUM
0,0.4963631756680666,0,MEDIUM
1,0.49908748854554014,0,MEDIUM
1,0.4722181471981954,0,MEDIUM
0,0.4640085620345163,0,MEDIUM
0,0.5058952907795035,1,MEDIUM
0,0.4978179811078608,0,MEDIUM
0,0.5358453558169083,1,MEDIUM
0,0.48722401194075177,0,MEDIUM
0,0.5132814998528914,1,MEDIUM
0,0.5047649603733158,1,MEDIUM
0,0.47949844265233676,0,MEDIUM
0,0.4614426274173305,0,MEDIUM
0,0.5080673712028392,1,MEDIUM
0,0.5505770089270734,1,MEDIUM
0,0.46563267235171296,0,MEDIUM
1,0.5110731314798389,1,MEDIUM
0,0.49728504892066017,0,MEDIUM
0,0.5074463993343273,1,MEDIUM
0,0.49724893806858583,0,MEDIUM
0,0.4924514141055643,0,MEDIUM
0,0.5143852705442594,1,MEDIUM
0,0.5142701582461402,1,MEDIUM
0,0.5566476162061889,1,MEDIUM
0,0.5419010240035006,1,MEDIUM
1,0.5099861612513986,1,MEDIUM
0,0.48743969734713016,0,MEDIUM
0,0.5220504263001878,1,MEDIUM
0,0.5112103425746456,1,MEDIUM
0,0.4721726786109702,0,MEDIUM
0,0.49096184673815574,0,MEDIUM
0,0.4850550083743064,0,MEDIUM
0,0.48109404966032854,0,MEDIUM
0,0.48289558342081945,0,MEDIUM
0,0.5075124134839424,1,MEDIUM
1,0.5099699400473607,1,MEDIUM
0,0.4508503731982218,0,MEDIUM
0,0.5351174727190038,1,MEDIUM
0,0.44042399095437257,0,MEDIUM
0,0.48768168663733436,0,MEDIUM
0,0.5119401475214468,1,MEDIUM
1,0.4822052074922107,0,MEDIUM
1,0.5102577410615674,1,MEDIUM
0,0.4780696319493221,0,MEDIUM
0,0.5106808604501349,1,MEDIUM
0,0.4778509480932434,0,MEDIUM
0,0.4903000962758532,0,MEDIUM
0,0.5432415958326453,1,MEDIUM
0,0.5366265543378054,1,MEDIUM
1,0.4887024838107814,0,MEDIUM
1,0.5023283292410532,1,MEDIUM
0,0.4615602620046739,0,MEDIUM
0,0.4592967053829728,0,MEDIUM
0,0.47670970824389647,0,MEDIUM
0,0.4819731507480178,0,MEDIUM
0,0.5174854273656445,1,MEDIUM
0,0.487681522653158,0,MEDIUM
0,0.4636278411524703,0,MEDIUM
0,0.5041490372649384,1,MEDIUM
0,0.5133451640651668,1,MEDIUM
0,0.49825026163749236,0,MEDIUM
0,0.47275980785723115,0,MEDIUM
0,0.49554441981114483,0,MEDIUM
