booking_id,customer_id,trip_id,booking_date,travel_date,seat_count,ticket_price,total_amount,payment_method,booking_status
BOOK000242,CUST01574,TRIP00024,2025-09-24,2025-09-30,3,1237.46,3712.38,WALLET,CONFIRMED
BOOK000243,CUST04542,TRIP00067,2025-12-21,2026-01-02,1,2325.43,2325.43,CARD,CONFIRMED
BOOK000244,CUST04687,TRIP00134,2026-01-17,2026-02-23,1,413.75,413.75,CARD,CONFIRMED
BOOK000245,CUST01191,TRIP00202,2026-08-09,2026-08-31,5,1160.8,5804.0,UPI,CONFIRMED
BOOK000246,CUST01547,TRIP00213,2025-10-13,2025-10-28,1,865.76,865.76,NETBANKING,CONFIRMED
BOOK000247,CUST02060,TRIP00075,2025-09-03,2025-09-05,3,1142.14,3426.42,WALLET,CONFIRMED
BOOK000248,CUST00384,TRIP00225,2025-04-07,2025-06-01,3,390.51,1171.53,WALLET,CONFIRMED
BOOK000249,CUST01473,TRIP00253,2026-08-26,2026-10-15,3,464.81,1394.43,CARD,CONFIRMED
BOOK000250,CUST01181,TRIP00114,2025-06-24,2025-07-14,3,1094.35,3283.05,CASH,CANCELLED
BOOK000251,CUST03041,TRIP00008,2025-11-21,2026-01-13,3,928.62,2785.86,WALLET,CANCELLED
BOOK000252,CUST01240,TRIP00233,2025-08-21,2025-09-29,1,816.35,816.35,CASH,CONFIRMED
BOOK000253,CUST04089,TRIP00146,2026-03-13,2026-05-06,3,633.49,1900.47,UPI,CONFIRMED
BOOK000254,CUST00598,TRIP00178,2026-01-06,2026-01-12,2,1134.72,2269.44,NETBANKING,CONFIRMED
BOOK000255,CUST02599,TRIP00001,2025-06-30,2025-07-19,2,755.73,1511.46,CARD,CANCELLED
BOOK000256,CUST01000,TRIP00057,2025-04-18,2025-04-25,2,906.86,1813.72,CARD,CONFIRMED
BOOK000257,CUST03234,TRIP00235,2026-02-12,2026-04-06,4,2065.14,8260.56,CASH,CANCELLED
BOOK000258,CUST02440,TRIP00048,2025-08-19,2025-08-26,1,1059.83,1059.83,NETBANKING,CONFIRMED
BOOK000259,CUST00762,TRIP00111,2025-11-25,2025-11-28,1,733.49,733.49,CARD,CONFIRMED
BOOK000260,CUST03422,TRIP00073,2025-02-13,2025-03-30,1,991.74,991.74,UPI,CONFIRMED
BOOK000261,CUST02260,TRIP00137,2025-11-23,2025-11-26,2,894.65,1789.3,CASH,CONFIRMED
BOOK000262,CUST00290,TRIP00113,2026-11-09,2026-11-17,1,449.16,449.16,CASH,CONFIRMED
BOOK000263,CUST03191,TRIP00185,2025-03-05,2025-03-09,3,874.56,2623.68,WALLET,CONFIRMED
BOOK000264,CUST00650,TRIP00202,2026-08-30,2026-08-31,3,1081.35,3244.05,CASH,CONFIRMED
BOOK000265,CUST00083,TRIP00170,2025-12-13,2026-01-16,5,903.6,4518.0,CARD,CONFIRMED
BOOK000266,CUST04050,TRIP00086,2026-08-17,2026-10-13,2,922.0,1844.0,WALLET,CONFIRMED
BOOK000267,CUST02472,TRIP00165,2025-10-06,2025-11-02,1,400.23,400.23,CASH,CONFIRMED
BOOK000268,CUST04838,TRIP00102,2026-01-03,2026-02-05,4,1963.59,7854.36,WALLET,CONFIRMED
BOOK000269,CUST02449,TRIP00164,2025-04-22,2025-05-10,1,624.12,624.12,WALLET,CONFIRMED
BOOK000270,CUST02908,TRIP00190,2026-05-09,2026-06-24,3,1414.14,4242.42,NETBANKING,PENDING
BOOK000271,CUST00167,TRIP00275,2025-07-01,2025-08-05,1,1880.68,1880.68,WALLET,CONFIRMED
BOOK000272,CUST01260,TRIP00240,2026-11-09,2026-12-03,3,389.94,1169.82,NETBANKING,CANCELLED
BOOK000273,CUST02421,TRIP00133,2026-03-10,2026-03-22,5,322.12,1610.6,UPI,PENDING
BOOK000274,CUST00076,TRIP00173,2025-12-24,2025-12-30,3,606.28,1818.84,CARD,CONFIRMED
BOOK000275,CUST02918,TRIP00238,2026-09-10,2026-11-09,1,686.64,686.64,NETBANKING,CONFIRMED
BOOK000276,CUST03727,TRIP00178,2025-12-19,2026-01-12,3,1141.57,3424.71,CARD,CONFIRMED
BOOK000277,CUST03782,TRIP00017,2025-06-07,2025-06-12,2,1508.42,3016.84,UPI,CANCELLED
BOOK000278,CUST00243,TRIP00121,2025-06-01,2025-07-23,2,1244.63,2489.26,UPI,CONFIRMED
BOOK000279,CUST04461,TRIP00012,2025-02-14,2025-03-07,3,422.97,1268.91,WALLET,CONFIRMED
BOOK000280,CUST00593,TRIP00203,2025-04-28,2025-06-03,2,1429.84,2859.68,NETBANKING,CONFIRMED
BOOK000281,CUST02436,TRIP00229,2026-05-04,2026-06-28,5,875.19,4375.95,CASH,CONFIRMED
BOOK000282,CUST04236,TRIP00213,2025-09-18,2025-10-28,4,764.62,3058.48,CARD,PENDING
BOOK000283,CUST01462,TRIP00018,2025-01-26,2025-02-23,4,1587.51,6350.04,NETBANKING,CONFIRMED
BOOK000284,CUST01784,TRIP00209,2025-04-10,2025-05-22,1,799.72,799.72,CARD,CONFIRMED
BOOK000285,CUST00266,TRIP00261,2025-11-21,2025-12-15,1,1775.99,1775.99,CARD,PENDING
BOOK000286,CUST04388,TRIP00087,2026-01-23,2026-03-23,3,1324.58,3973.74,UPI,CANCELLED
BOOK000287,CUST04893,TRIP00096,2026-04-01,2026-05-05,1,944.86,944.86,CASH,CONFIRMED
BOOK000288,CUST02870,TRIP00093,2024-11-21,2025-01-12,1,1223.11,1223.11,UPI,CONFIRMED
BOOK000289,CUST00970,TRIP00041,2026-08-08,2026-08-17,1,1152.97,1152.97,UPI,CANCELLED
BOOK000290,CUST04418,TRIP00174,2025-01-29,2025-03-11,3,899.84,2699.52,UPI,CONFIRMED
BOOK000291,CUST02999,TRIP00029,2026-10-12,2026-12-08,1,427.84,427.84,WALLET,CONFIRMED
BOOK000292,CUST04186,TRIP00244,2025-11-02,2025-11-13,2,1924.89,3849.78,UPI,CONFIRMED
BOOK000293,CUST02983,TRIP00214,2026-10-10,2026-11-14,2,1204.24,2408.48,UPI,CONFIRMED
BOOK000294,CUST02975,TRIP00121,2025-06-10,2025-07-23,2,1022.13,2044.26,NETBANKING,CONFIRMED
BOOK000295,CUST03826,TRIP00040,2025-05-28,2025-06-28,4,1973.04,7892.16,NETBANKING,CONFIRMED
BOOK000296,CUST02909,TRIP00097,2026-06-15,2026-07-21,3,865.02,2595.06,CASH,CONFIRMED
BOOK000297,CUST01311,TRIP00258,2026-04-27,2026-04-30,3,1265.98,3797.94,WALLET,CONFIRMED
BOOK000298,CUST03221,TRIP00178,2025-12-18,2026-01-12,3,1256.18,3768.54,WALLET,CONFIRMED
BOOK000299,CUST00001,TRIP00138,2026-03-25,2026-03-29,5,1502.47,7512.35,UPI,CONFIRMED
BOOK000300,CUST03077,TRIP00238,2026-09-28,2026-11-09,4,561.61,2246.44,CARD,CONFIRMED
BOOK000301,CUST02763,TRIP00050,2026-07-06,2026-07-19,1,608.9,608.9,CARD,CONFIRMED
BOOK000302,CUST00792,TRIP00271,2025-04-13,2025-06-12,2,1611.05,3222.1,NETBANKING,CANCELLED
BOOK000303,CUST00359,TRIP00133,2026-03-10,2026-03-22,2,324.83,649.66,CASH,PENDING
BOOK000304,CUST04521,TRIP00131,2025-08-01,2025-08-15,4,1172.39,4689.56,WALLET,PENDING
BOOK000305,CUST02685,TRIP00140,2025-12-29,2026-02-19,3,1473.37,4420.11,NETBANKING,CONFIRMED
BOOK000306,CUST00069,TRIP00162,2026-10-09,2026-10-25,3,1352.42,4057.26,CARD,CONFIRMED
BOOK000307,CUST04928,TRIP00260,2025-10-14,2025-11-04,3,919.3,2757.9,CASH,CONFIRMED
BOOK000308,CUST03803,TRIP00230,2026-07-05,2026-08-29,3,750.54,2251.62,NETBANKING,CONFIRMED
BOOK000309,CUST03884,TRIP00277,2026-07-29,2026-08-16,4,775.22,3100.88,WALLET,CONFIRMED
BOOK000310,CUST02917,TRIP00169,2025-07-30,2025-09-16,3,1028.7,3086.1,WALLET,CONFIRMED
BOOK000311,CUST02165,TRIP00081,2025-07-04,2025-07-23,1,1109.94,1109.94,NETBANKING,CONFIRMED
BOOK000312,CUST03831,TRIP00181,2025-04-02,2025-05-28,2,1022.33,2044.66,WALLET,PENDING
BOOK000313,CUST01060,TRIP00156,2025-05-16,2025-06-25,1,960.63,960.63,CASH,CONFIRMED
BOOK000314,CUST03782,TRIP00131,2025-07-17,2025-08-15,1,962.54,962.54,UPI,CONFIRMED
BOOK000315,CUST00963,TRIP00297,2026-07-24,2026-08-04,1,1259.9,1259.9,CASH,CONFIRMED
BOOK000316,CUST02829,TRIP00173,2025-11-30,2025-12-30,3,691.62,2074.86,CARD,CONFIRMED
BOOK000317,CUST03364,TRIP00180,2025-12-21,2026-01-22,1,920.66,920.66,CARD,CONFIRMED
BOOK000318,CUST01383,TRIP00291,2026-05-20,2026-06-27,2,380.45,760.9,UPI,CONFIRMED
BOOK000319,CUST02087,TRIP00153,2025-07-11,2025-07-20,1,2253.7,2253.7,UPI,CONFIRMED
BOOK000320,CUST00962,TRIP00225,2025-04-26,2025-06-01,1,372.76,372.76,NETBANKING,CANCELLED
BOOK000321,CUST03044,TRIP00103,2026-08-04,2026-09-22,4,895.5,3582.0,WALLET,CANCELLED
BOOK000322,CUST01509,TRIP00094,2026-05-19,2026-06-22,4,887.42,3549.68,NETBANKING,CONFIRMED
BOOK000323,CUST00543,TRIP00009,2026-06-05,2026-07-18,3,1098.85,3296.55,CASH,CONFIRMED
BOOK000324,CUST04738,TRIP00069,2026-09-01,2026-09-27,1,1069.61,1069.61,UPI,CANCELLED
BOOK000325,CUST02506,TRIP00209,2025-05-09,2025-05-22,1,706.95,706.95,CARD,PENDING
BOOK000326,CUST00712,TRIP00017,2025-04-13,2025-06-12,4,1756.17,7024.68,CASH,CONFIRMED
BOOK000327,CUST01131,TRIP00282,2025-09-20,2025-10-11,1,420.62,420.62,CARD,CONFIRMED
BOOK000328,CUST01772,TRIP00231,2025-02-01,2025-02-15,5,1045.86,5229.3,UPI,CANCELLED
BOOK000329,CUST04546,TRIP00104,2026-07-18,2026-09-06,2,1502.14,3004.28,CASH,CONFIRMED
BOOK000330,CUST01660,TRIP00133,2026-02-02,2026-03-22,3,377.21,1131.63,CARD,CONFIRMED
BOOK000331,CUST01126,TRIP00161,2026-10-25,2026-11-25,2,1687.23,3374.46,CARD,CONFIRMED
BOOK000332,CUST04900,TRIP00127,2025-08-10,2025-08-14,2,1575.86,3151.72,WALLET,CONFIRMED
BOOK000333,CUST01442,TRIP00231,2025-02-09,2025-02-15,2,989.05,1978.1,CASH,CONFIRMED
BOOK000334,CUST03242,TRIP00121,2025-07-15,2025-07-23,1,1093.2,1093.2,CARD,CONFIRMED
BOOK000335,CUST01338,TRIP00045,2025-10-07,2025-10-15,1,592.04,592.04,WALLET,CONFIRMED
BOOK000336,CUST00277,TRIP00269,2025-02-13,2025-03-12,2,1228.22,2456.44,UPI,CONFIRMED
BOOK000337,CUST04315,TRIP00093,2024-12-04,2025-01-12,1,1019.83,1019.83,UPI,CONFIRMED
BOOK000338,CUST04558,TRIP00283,2026-02-19,2026-02-28,2,1575.02,3150.04,UPI,CONFIRMED
BOOK000339,CUST01344,TRIP00243,2025-06-29,2025-07-28,1,410.38,410.38,CASH,CONFIRMED
BOOK000340,CUST02847,TRIP00176,2026-04-30,2026-06-18,1,1215.12,1215.12,CASH,CONFIRMED
BOOK000341,CUST04974,TRIP00240,2026-10-16,2026-12-03,2,312.66,625.32,WALLET,CONFIRMED
BOOK000342,CUST02905,TRIP00240,2026-11-08,2026-12-03,3,330.31,990.93,CARD,CONFIRMED
BOOK000343,CUST00084,TRIP00300,2025-06-18,2025-07-18,3,733.52,2200.56,CASH,CONFIRMED
BOOK000344,CUST04011,TRIP00273,2026-11-23,2026-11-30,2,665.75,1331.5,UPI,CONFIRMED
BOOK000345,CUST03488,TRIP00114,2025-07-08,2025-07-14,2,912.98,1825.96,WALLET,CONFIRMED
BOOK000346,CUST02855,TRIP00055,2025-11-07,2025-12-18,2,1386.3,2772.6,CASH,CANCELLED
BOOK000347,CUST01288,TRIP00106,2026-09-06,2026-10-19,1,1175.88,1175.88,CASH,CONFIRMED
BOOK000348,CUST02920,TRIP00136,2025-07-11,2025-07-30,1,1086.04,1086.04,CASH,CONFIRMED
BOOK000349,CUST04638,TRIP00195,2026-02-14,2026-02-27,1,1525.94,1525.94,NETBANKING,CONFIRMED
BOOK000350,CUST03625,TRIP00221,2025-12-18,2026-02-03,2,395.3,790.6,UPI,CONFIRMED
BOOK000351,CUST04581,TRIP00086,2026-08-22,2026-10-13,2,870.57,1741.14,NETBANKING,CONFIRMED
BOOK000352,CUST00497,TRIP00153,2025-07-11,2025-07-20,1,2245.38,2245.38,UPI,CONFIRMED
BOOK000353,CUST04053,TRIP00168,2025-09-17,2025-11-06,1,332.41,332.41,CARD,CONFIRMED
BOOK000354,CUST03452,TRIP00220,2025-02-19,2025-03-09,1,387.87,387.87,CASH,CANCELLED
BOOK000355,CUST04437,TRIP00197,2025-02-07,2025-02-28,3,1082.89,3248.67,CARD,CONFIRMED
BOOK000356,CUST00149,TRIP00265,2025-11-24,2025-12-08,1,601.66,601.66,CARD,CONFIRMED
BOOK000357,CUST00157,TRIP00140,2026-02-17,2026-02-19,2,1607.47,3214.94,WALLET,CANCELLED
BOOK000358,CUST03722,TRIP00127,2025-08-06,2025-08-14,3,1456.05,4368.15,CASH,CONFIRMED
BOOK000359,CUST04258,TRIP00009,2026-06-16,2026-07-18,2,1001.62,2003.24,UPI,CONFIRMED
BOOK000360,CUST04797,TRIP00119,2025-04-09,2025-05-08,1,1382.32,1382.32,UPI,CANCELLED
BOOK000361,CUST00442,TRIP00229,2026-06-01,2026-06-28,2,777.16,1554.32,CASH,CANCELLED
BOOK000362,CUST01219,TRIP00089,2025-03-23,2025-05-04,1,829.9,829.9,CARD,CONFIRMED
BOOK000363,CUST02473,TRIP00005,2025-09-26,2025-11-18,1,421.62,421.62,NETBANKING,CONFIRMED
BOOK000364,CUST00975,TRIP00288,2026-04-17,2026-04-20,2,564.61,1129.22,NETBANKING,CONFIRMED
BOOK000365,CUST03888,TRIP00229,2026-04-30,2026-06-28,4,982.4,3929.6,WALLET,CONFIRMED
BOOK000366,CUST02303,TRIP00124,2025-02-17,2025-03-13,1,647.68,647.68,CASH,CONFIRMED
BOOK000367,CUST04526,TRIP00106,2026-10-14,2026-10-19,1,1191.52,1191.52,NETBANKING,CONFIRMED
BOOK000368,CUST02087,TRIP00055,2025-11-24,2025-12-18,3,1210.71,3632.13,CARD,CONFIRMED
BOOK000369,CUST03129,TRIP00086,2026-09-26,2026-10-13,4,900.07,3600.28,NETBANKING,CONFIRMED
BOOK000370,CUST04737,TRIP00248,2025-02-25,2025-03-27,2,364.9,729.8,UPI,CONFIRMED
BOOK000371,CUST04605,TRIP00264,2026-05-03,2026-06-22,1,366.33,366.33,UPI,CONFIRMED
BOOK000372,CUST00340,TRIP00203,2025-05-31,2025-06-03,2,1175.34,2350.68,WALLET,CANCELLED
BOOK000373,CUST03407,TRIP00059,2026-04-10,2026-05-16,1,596.22,596.22,NETBANKING,CONFIRMED
BOOK000374,CUST01556,TRIP00075,2025-07-18,2025-09-05,1,1141.92,1141.92,UPI,CONFIRMED
BOOK000375,CUST04005,TRIP00155,2025-05-29,2025-07-03,1,943.46,943.46,NETBANKING,CONFIRMED
BOOK000376,CUST02103,TRIP00105,2026-08-09,2026-09-07,1,581.13,581.13,UPI,CONFIRMED
BOOK000377,CUST03683,TRIP00293,2025-05-23,2025-06-14,1,1046.1,1046.1,UPI,CONFIRMED
BOOK000378,CUST03937,TRIP00004,2025-05-05,2025-06-01,2,1204.48,2408.96,CARD,CONFIRMED
BOOK000379,CUST04114,TRIP00049,2026-03-22,2026-04-13,1,582.69,582.69,NETBANKING,CONFIRMED
BOOK000380,CUST03682,TRIP00044,2026-02-03,2026-02-27,5,981.73,4908.65,CARD,CONFIRMED
BOOK000381,CUST02579,TRIP00213,2025-09-06,2025-10-28,4,772.14,3088.56,UPI,CONFIRMED
BOOK000382,CUST02595,TRIP00271,2025-06-10,2025-06-12,4,1295.51,5182.04,CASH,CONFIRMED
BOOK000383,CUST00236,TRIP00174,2025-01-26,2025-03-11,3,855.83,2567.49,CASH,CONFIRMED
BOOK000384,CUST00017,TRIP00033,2026-04-20,2026-05-07,4,559.27,2237.08,UPI,CONFIRMED
BOOK000385,CUST03612,TRIP00143,2026-07-18,2026-08-09,1,1286.86,1286.86,CARD,CONFIRMED
BOOK000386,CUST00325,TRIP00155,2025-05-25,2025-07-03,4,846.81,3387.24,WALLET,CONFIRMED
BOOK000387,CUST01288,TRIP00261,2025-10-16,2025-12-15,1,1502.74,1502.74,WALLET,CONFIRMED
BOOK000388,CUST01417,TRIP00101,2026-01-12,2026-02-09,1,1351.4,1351.4,CASH,CONFIRMED
BOOK000389,CUST03720,TRIP00090,2025-07-16,2025-07-21,3,1258.41,3775.23,WALLET,CONFIRMED
BOOK000390,CUST00791,TRIP00199,2025-08-28,2025-08-30,1,564.42,564.42,WALLET,CONFIRMED
BOOK000391,CUST01316,TRIP00036,2025-01-27,2025-02-24,1,611.12,611.12,CASH,CONFIRMED
BOOK000392,CUST04273,TRIP00274,2026-08-12,2026-08-14,1,461.2,461.2,CASH,CONFIRMED
BOOK000393,CUST00080,TRIP00169,2025-08-15,2025-09-16,3,918.7,2756.1,UPI,CANCELLED
BOOK000394,CUST01518,TRIP00005,2025-11-16,2025-11-18,3,469.22,1407.66,CASH,CONFIRMED
BOOK000395,CUST04994,TRIP00021,2026-07-13,2026-07-18,5,441.36,2206.8,NETBANKING,CANCELLED
BOOK000396,CUST04184,TRIP00258,2026-03-24,2026-04-30,1,1335.51,1335.51,UPI,CONFIRMED
BOOK000397,CUST02489,TRIP00181,2025-05-07,2025-05-28,1,869.36,869.36,CASH,CONFIRMED
BOOK000398,CUST00207,TRIP00105,2026-09-04,2026-09-07,5,608.73,3043.65,WALLET,CANCELLED
BOOK000399,CUST03013,TRIP00217,2025-10-08,2025-12-07,2,1540.46,3080.92,WALLET,CONFIRMED
BOOK000400,CUST02737,TRIP00017,2025-05-02,2025-06-12,2,1757.43,3514.86,CASH,CONFIRMED
BOOK000401,CUST00243,TRIP00087,2026-02-22,2026-03-23,1,1536.39,1536.39,CASH,CONFIRMED
BOOK000402,CUST02497,TRIP00172,2026-03-05,2026-04-22,1,1704.87,1704.87,WALLET,CONFIRMED
BOOK000403,CUST03392,TRIP00154,2025-06-26,2025-07-03,1,556.82,556.82,UPI,CONFIRMED
BOOK000404,CUST03519,TRIP00086,2026-09-11,2026-10-13,4,836.68,3346.72,CARD,CONFIRMED
BOOK000405,CUST04142,TRIP00058,2026-05-30,2026-07-18,1,778.41,778.41,CASH,CONFIRMED
BOOK000406,CUST03982,TRIP00077,2026-10-11,2026-11-23,3,1458.84,4376.52,CASH,CANCELLED
BOOK000407,CUST02543,TRIP00166,2025-12-20,2026-01-18,1,1003.81,1003.81,NETBANKING,CANCELLED
BOOK000408,CUST04012,TRIP00254,2026-05-11,2026-05-22,1,909.92,909.92,CARD,CANCELLED
BOOK000409,CUST01145,TRIP00242,2025-06-21,2025-06-23,1,613.21,613.21,CASH,CONFIRMED
BOOK000410,CUST03853,TRIP00246,2025-05-09,2025-07-03,1,1016.47,1016.47,CARD,CONFIRMED
BOOK000411,CUST01100,TRIP00178,2025-11-30,2026-01-12,3,1293.46,3880.38,NETBANKING,CONFIRMED
BOOK000412,CUST02846,TRIP00215,2025-06-01,2025-06-08,5,1044.91,5224.55,CARD,CONFIRMED
BOOK000413,CUST04102,TRIP00255,2025-06-29,2025-07-23,5,1720.6,8603.0,CASH,CONFIRMED
BOOK000414,CUST04852,TRIP00175,2025-03-16,2025-04-14,2,1799.77,3599.54,WALLET,CONFIRMED
BOOK000415,CUST02472,TRIP00117,2025-07-05,2025-07-07,3,1226.41,3679.23,CASH,CONFIRMED
BOOK000416,CUST02694,TRIP00233,2025-09-10,2025-09-29,1,920.27,920.27,UPI,CONFIRMED
BOOK000417,CUST02265,TRIP00141,2026-08-03,2026-09-07,4,1274.54,5098.16,CARD,CONFIRMED
BOOK000418,CUST02044,TRIP00269,2025-03-01,2025-03-12,1,1129.59,1129.59,NETBANKING,CANCELLED
BOOK000419,CUST01892,TRIP00114,2025-06-10,2025-07-14,3,1128.86,3386.58,WALLET,CONFIRMED
BOOK000420,CUST01247,TRIP00124,2025-02-08,2025-03-13,1,638.34,638.34,CASH,CANCELLED
BOOK000421,CUST02311,TRIP00031,2025-01-01,2025-01-13,1,447.77,447.77,UPI,CONFIRMED
BOOK000422,CUST04399,TRIP00260,2025-10-08,2025-11-04,4,824.39,3297.56,CARD,CONFIRMED
BOOK000423,CUST00705,TRIP00061,2025-12-30,2026-02-22,1,906.82,906.82,CASH,CONFIRMED
BOOK000424,CUST01901,TRIP00029,2026-11-12,2026-12-08,1,457.63,457.63,CARD,CONFIRMED
BOOK000425,CUST04358,TRIP00177,2026-08-18,2026-09-20,1,1273.5,1273.5,CASH,CONFIRMED
BOOK000426,CUST03191,TRIP00228,2026-05-11,2026-05-29,1,888.37,888.37,WALLET,CONFIRMED
BOOK000427,CUST03580,TRIP00143,2026-07-04,2026-08-09,3,1013.61,3040.83,WALLET,CONFIRMED
BOOK000428,CUST04586,TRIP00066,2025-02-05,2025-03-15,4,1765.41,7061.64,UPI,CONFIRMED
BOOK000429,CUST01949,TRIP00242,2025-05-16,2025-06-23,2,571.13,1142.26,UPI,CONFIRMED
BOOK000430,CUST02564,TRIP00117,2025-05-17,2025-07-07,3,1094.45,3283.35,UPI,CONFIRMED
BOOK000431,CUST04562,TRIP00243,2025-06-26,2025-07-28,1,510.31,510.31,CARD,CONFIRMED
BOOK000432,CUST02886,TRIP00126,2025-03-24,2025-04-25,3,695.17,2085.51,CASH,CONFIRMED
BOOK000433,CUST01455,TRIP00283,2026-01-23,2026-02-28,2,1725.94,3451.88,UPI,CONFIRMED
BOOK000434,CUST00592,TRIP00136,2025-06-10,2025-07-30,1,1264.74,1264.74,WALLET,CONFIRMED
BOOK000435,CUST03464,TRIP00155,2025-06-21,2025-07-03,3,976.5,2929.5,WALLET,CANCELLED
BOOK000436,CUST04251,TRIP00079,2025-05-14,2025-06-28,3,2278.57,6835.71,CASH,CONFIRMED
BOOK000437,CUST00850,TRIP00040,2025-06-12,2025-06-28,3,2338.26,7014.78,NETBANKING,CONFIRMED
BOOK000438,CUST00728,TRIP00094,2026-05-24,2026-06-22,3,835.06,2505.18,CARD,CONFIRMED
BOOK000439,CUST03193,TRIP00250,2025-05-11,2025-06-16,3,1096.55,3289.65,NETBANKING,CONFIRMED
BOOK000440,CUST01860,TRIP00286,2025-04-22,2025-05-30,2,930.35,1860.7,CASH,CONFIRMED
BOOK000441,CUST01600,TRIP00258,2026-03-26,2026-04-30,2,1208.73,2417.46,CARD,PENDING
BOOK000442,CUST04798,TRIP00110,2026-09-19,2026-10-07,4,1156.23,4624.92,CASH,CONFIRMED
BOOK000443,CUST01346,TRIP00100,2026-02-18,2026-02-21,1,1579.96,1579.96,NETBANKING,CONFIRMED
BOOK000444,CUST02376,TRIP00244,2025-10-18,2025-11-13,4,1631.72,6526.88,CASH,PENDING
BOOK000445,CUST01615,TRIP00188,2026-08-26,2026-09-24,1,1029.29,1029.29,UPI,CONFIRMED
BOOK000446,CUST02778,TRIP00172,2026-03-13,2026-04-22,1,1984.68,1984.68,UPI,CONFIRMED
BOOK000447,CUST02391,TRIP00169,2025-09-02,2025-09-16,1,950.27,950.27,CARD,CONFIRMED
BOOK000448,CUST02959,TRIP00300,2025-06-25,2025-07-18,3,710.55,2131.65,CARD,CONFIRMED
BOOK000449,CUST03665,TRIP00291,2026-05-05,2026-06-27,2,451.43,902.86,CARD,CONFIRMED
BOOK000450,CUST03110,TRIP00294,2025-07-29,2025-08-29,4,1798.38,7193.52,CARD,CONFIRMED
BOOK000451,CUST02253,TRIP00243,2025-07-25,2025-07-28,1,512.77,512.77,CASH,CONFIRMED
BOOK000452,CUST03609,TRIP00181,2025-05-21,2025-05-28,2,952.28,1904.56,UPI,CANCELLED
BOOK000453,CUST00260,TRIP00072,2026-10-05,2026-12-03,1,960.24,960.24,NETBANKING,PENDING
BOOK000454,CUST02306,TRIP00181,2025-04-26,2025-05-28,1,932.2,932.2,WALLET,CONFIRMED
BOOK000455,CUST00402,TRIP00254,2026-05-01,2026-05-22,1,855.29,855.29,NETBANKING,CANCELLED
BOOK000456,CUST01892,TRIP00281,2025-08-26,2025-09-13,1,1525.93,1525.93,UPI,CONFIRMED
BOOK000457,CUST02127,TRIP00020,2024-12-20,2025-01-20,3,865.12,2595.36,UPI,CANCELLED
BOOK000458,CUST03471,TRIP00139,2025-05-03,2025-06-22,1,1123.95,1123.95,CASH,CONFIRMED
BOOK000459,CUST00996,TRIP00176,2026-05-14,2026-06-18,1,1263.05,1263.05,UPI,CONFIRMED
BOOK000460,CUST03859,TRIP00216,2025-03-17,2025-04-21,5,730.34,3651.7,WALLET,CONFIRMED
BOOK000461,CUST00997,TRIP00050,2026-06-19,2026-07-19,1,677.95,677.95,NETBANKING,CONFIRMED
BOOK000462,CUST00656,TRIP00071,2026-01-22,2026-01-28,1,1401.83,1401.83,UPI,CONFIRMED
BOOK000463,CUST03890,TRIP00240,2026-10-13,2026-12-03,2,395.3,790.6,WALLET,CONFIRMED
BOOK000464,CUST01651,TRIP00206,2025-10-25,2025-12-05,4,479.68,1918.72,CASH,CONFIRMED
BOOK000465,CUST02183,TRIP00036,2025-01-12,2025-02-24,3,667.76,2003.28,CASH,CANCELLED
BOOK000466,CUST02471,TRIP00037,2025-12-22,2026-01-17,5,365.43,1827.15,CASH,CONFIRMED
BOOK000467,CUST02468,TRIP00139,2025-05-28,2025-06-22,1,1140.39,1140.39,UPI,CONFIRMED
BOOK000468,CUST00168,TRIP00147,2026-01-05,2026-01-26,3,436.2,1308.6,UPI,PENDING
BOOK000469,CUST02257,TRIP00248,2025-03-19,2025-03-27,1,439.15,439.15,CARD,CONFIRMED
BOOK000470,CUST04052,TRIP00114,2025-07-10,2025-07-14,3,1142.03,3426.09,CARD,PENDING
BOOK000471,CUST01909,TRIP00287,2026-04-01,2026-05-16,4,472.77,1891.08,UPI,CONFIRMED
BOOK000472,CUST04228,TRIP00299,2025-01-16,2025-01-21,4,1088.21,4352.84,UPI,CONFIRMED
BOOK000473,CUST03648,TRIP00019,2025-05-22,2025-06-06,3,430.06,1290.18,WALLET,CONFIRMED
BOOK000474,CUST00857,TRIP00025,2026-09-01,2026-09-15,1,1410.74,1410.74,CARD,CONFIRMED
BOOK000475,CUST03922,TRIP00076,2025-08-03,2025-08-10,3,1070.62,3211.86,WALLET,CONFIRMED
BOOK000476,CUST03505,TRIP00272,2026-09-25,2026-10-27,1,1257.31,1257.31,CASH,CONFIRMED
BOOK000477,CUST01504,TRIP00125,2025-04-21,2025-05-11,2,400.87,801.74,NETBANKING,PENDING
BOOK000478,CUST04717,TRIP00101,2026-01-28,2026-02-09,1,1077.02,1077.02,WALLET,CANCELLED
BOOK000479,CUST04276,TRIP00236,2025-08-25,2025-10-08,1,905.65,905.65,CASH,CONFIRMED
BOOK000480,CUST01369,TRIP00285,2025-12-14,2026-01-23,4,1776.7,7106.8,NETBANKING,CONFIRMED
BOOK000481,CUST02060,TRIP00224,2025-04-28,2025-06-18,1,1214.47,1214.47,NETBANKING,CONFIRMED
BOOK000482,CUST02625,TRIP00123,2025-04-12,2025-05-03,4,1366.24,5464.96,WALLET,CONFIRMED
BOOK000483,CUST01536,TRIP00170,2025-12-25,2026-01-16,5,912.04,4560.2,NETBANKING,CONFIRMED
